u,i1,i2,hl,nl
120,,5006.0,,
121,,6276.0,,
122,,3203.0,,
123,,5006.0,,
124,,335.0,,
125,,840.0,,
126,,840.0,,
127,,2499.0,,
128,,590.0,,
129,,6906.0,,
130,,3484.0,,
131,,2499.0,,
132,,6335.0,,
133,,840.0,,
134,,6906.0,,
135,,3203.0,,
136,,2499.0,,
137,,7449.0,,
138,,3203.0,,
139,,5006.0,,
140,,3203.0,,
141,,1252.0,,
142,,5006.0,,
143,,1124.0,,
144,,840.0,,
145,,840.0,,
146,,332.0,,
147,,840.0,,
148,,840.0,,
149,,840.0,,
150,,5006.0,,
151,,5319.0,,
152,,7655.0,,
153,,840.0,,
154,,7655.0,,
155,,5010.0,,
156,,800.0,,
157,,6906.0,,
158,,5010.0,,
159,,335.0,,
160,,840.0,,
161,,5010.0,,
162,,5006.0,,
163,,840.0,,
164,,1252.0,,
165,,5319.0,,
166,,2499.0,,
167,,840.0,,
168,,2683.0,,
169,,5319.0,,
170,,800.0,,
171,,6335.0,,
172,,335.0,,
173,,2499.0,,
174,,2499.0,,
175,,4253.0,,
176,,2683.0,,
177,,4717.0,,
178,,2499.0,,
179,,6335.0,,
180,,840.0,,
181,,5010.0,,
182,,2499.0,,
183,,5006.0,,
184,,4253.0,,
185,,5010.0,,
186,,840.0,,
187,,6906.0,,
188,,5319.0,,
189,,3184.0,,
190,,6654.0,,
191,,3203.0,,
192,,6906.0,,
193,,1329.0,,
194,,2499.0,,
195,,840.0,,
196,,5006.0,,
197,,2499.0,,
198,,5010.0,,
199,,2499.0,,
200,,2499.0,,
201,,840.0,,
202,,840.0,,
203,,2683.0,,
204,,5010.0,,
205,,840.0,,
206,,840.0,,
207,,5319.0,,
208,,4623.0,,
209,,5006.0,,
210,,3203.0,,
211,,6335.0,,
212,,4717.0,,
213,,2499.0,,
214,,840.0,,
215,,7655.0,,
216,,2499.0,,
217,,840.0,,
218,,3203.0,,
219,,5006.0,,
220,,5319.0,,
221,,3184.0,,
222,,840.0,,
223,,840.0,,
224,,840.0,,
225,,6906.0,,
226,,5006.0,,
227,,840.0,,
228,,2499.0,,
229,,840.0,,
230,,5006.0,,
231,,4717.0,,
232,,6906.0,,
233,,840.0,,
234,,2683.0,,
235,,1093.0,,
236,,3723.0,,
237,,3203.0,,
238,,5319.0,,
239,,3184.0,,
240,,3203.0,,
241,,2816.0,,
242,,335.0,,
243,,335.0,,
244,,63.0,,
245,,7449.0,,
246,,4717.0,,
247,,332.0,,
248,,5180.0,,
249,,2683.0,,
250,,840.0,,
251,,840.0,,
252,,840.0,,
253,,5010.0,,
254,,2499.0,,
255,,2499.0,,
256,,840.0,,
257,,840.0,,
258,,840.0,,
259,,2683.0,,
260,,332.0,,
261,,840.0,,
262,,63.0,,
263,,4717.0,,
264,,4717.0,,
265,,5319.0,,
266,,63.0,,
267,,6654.0,,
268,,800.0,,
269,,840.0,,
270,,2499.0,,
271,,800.0,,
272,,5010.0,,
273,,840.0,,
274,,3203.0,,
275,,2131.0,,
276,,5006.0,,
277,,5010.0,,
278,,3203.0,,
279,,5006.0,,
280,,840.0,,
281,,2683.0,,
282,,6906.0,,
283,,5010.0,,
284,,4717.0,,
285,,2499.0,,
286,,840.0,,
287,,840.0,,
288,,4717.0,,
289,,840.0,,
290,,5006.0,,
291,,5319.0,,
292,,840.0,,
293,,800.0,,
294,,840.0,,
295,,6654.0,,
296,,6276.0,,
297,,5006.0,,
298,,840.0,,
299,,5006.0,,
300,,840.0,,
301,,3203.0,,
302,,840.0,,
303,,5006.0,,
304,,2499.0,,
305,,3184.0,,
306,,5010.0,,
307,,6906.0,,
308,,2499.0,,
309,,840.0,,
310,,3184.0,,
311,,840.0,,
312,,5010.0,,
313,,5010.0,,
314,,840.0,,
315,,5006.0,,
316,,840.0,,
317,,6906.0,,
318,,6906.0,,
319,,1168.0,,
320,,2683.0,,
321,,6335.0,,
322,,5006.0,,
323,,5006.0,,
324,,7655.0,,
325,,5319.0,,
326,,800.0,,
327,,5006.0,,
328,,6276.0,,
329,,2499.0,,
330,,63.0,,
331,,840.0,,
332,,840.0,,
333,,840.0,,
334,,5010.0,,
335,,6906.0,,
336,,5006.0,,
337,,3203.0,,
338,,7655.0,,
339,,840.0,,
340,,2683.0,,
341,,2499.0,,
342,,6654.0,,
343,,6906.0,,
344,,840.0,,
345,,63.0,,
346,,6906.0,,
347,,5319.0,,
348,,6276.0,,
349,,1257.0,,
350,,6335.0,,
351,,5010.0,,
352,,6906.0,,
353,,7655.0,,
354,,840.0,,
355,,7655.0,,
356,,2683.0,,
357,,6654.0,,
358,,5006.0,,
359,,3184.0,,
360,,5006.0,,
361,,7655.0,,
362,,5010.0,,
363,,5006.0,,
364,,840.0,,
365,,5010.0,,
366,,840.0,,
367,,5010.0,,
368,,840.0,,
369,,7557.0,,
370,,840.0,,
371,,2499.0,,
372,,5006.0,,
373,,3184.0,,
374,,3203.0,,
375,,6906.0,,
376,,3203.0,,
377,,6696.0,,
378,,840.0,,
379,,2499.0,,
380,,332.0,,
381,,5006.0,,
382,,7655.0,,
383,,840.0,,
384,,1252.0,,
385,,2499.0,,
386,,6906.0,,
387,,2499.0,,
388,,2499.0,,
389,,6906.0,,
390,,840.0,,
391,,2499.0,,
392,,840.0,,
393,,840.0,,
394,,840.0,,
395,,3184.0,,
396,,6906.0,,
397,,840.0,,
398,,840.0,,
399,,5010.0,,
400,,840.0,,
401,,800.0,,
402,,6906.0,,
403,,840.0,,
404,,6906.0,,
405,,840.0,,
406,,840.0,,
407,,840.0,,
408,,840.0,,
409,,840.0,,
410,,840.0,,
411,,840.0,,
412,,2499.0,,
413,,5010.0,,
414,,840.0,,
415,,840.0,,
416,,2499.0,,
417,,3203.0,,
418,,840.0,,
419,,840.0,,
420,,5319.0,,
421,,840.0,,
422,,840.0,,
423,,332.0,,
424,,3184.0,,
425,,840.0,,
426,,6276.0,,
427,,3203.0,,
428,,840.0,,
429,,840.0,,
430,,840.0,,
431,,840.0,,
432,,2499.0,,
433,,840.0,,
434,,5010.0,,
435,,840.0,,
436,,840.0,,
437,,840.0,,
438,,840.0,,
439,,2499.0,,
440,,840.0,,
441,,2499.0,,
442,,5006.0,,
443,,840.0,,
444,,840.0,,
445,,840.0,,
446,,840.0,,
447,,5010.0,,
448,,840.0,,
449,,840.0,,
450,,840.0,,
451,,840.0,,
452,,63.0,,
453,,5185.0,,
454,,6906.0,,
455,,7449.0,,
456,,63.0,,
457,,7655.0,,
458,,4717.0,,
459,,2499.0,,
460,,2499.0,,
461,,7557.0,,
462,,5180.0,,
463,,800.0,,
464,,840.0,,
465,,840.0,,
466,,2499.0,,
467,,5010.0,,
468,,840.0,,
469,,840.0,,
470,,6276.0,,
471,,2499.0,,
472,,7655.0,,
473,,2683.0,,
474,,840.0,,
475,,840.0,,
476,,4717.0,,
477,,2499.0,,
478,,840.0,,
479,,800.0,,
480,,332.0,,
481,,6276.0,,
482,,840.0,,
483,,332.0,,
484,,7655.0,,
485,,800.0,,
486,,5006.0,,
487,,7655.0,,
488,,5010.0,,
489,,5006.0,,
490,,840.0,,
491,,6906.0,,
492,,6906.0,,
493,,6906.0,,
494,,5006.0,,
495,,6906.0,,
496,,1257.0,,
497,,5006.0,,
498,,800.0,,
499,,6276.0,,
500,,3203.0,,
501,,5006.0,,
502,,5006.0,,
503,,3184.0,,
504,,332.0,,
505,,5010.0,,
506,,1252.0,,
507,,840.0,,
508,,4717.0,,
509,,2499.0,,
510,,2499.0,,
511,,4717.0,,
512,,7655.0,,
513,,2499.0,,
514,,4717.0,,
515,,3184.0,,
516,,4717.0,,
517,,3203.0,,
518,,2499.0,,
519,,800.0,,
520,,2683.0,,
521,,5010.0,,
522,,2499.0,,
523,,2499.0,,
524,,2499.0,,
525,,5010.0,,
526,,5010.0,,
527,,2499.0,,
528,,2499.0,,
529,,5319.0,,
530,,840.0,,
531,,2499.0,,
532,,7655.0,,
533,,1168.0,,
534,,840.0,,
535,,3184.0,,
536,,2499.0,,
537,,2499.0,,
538,,2499.0,,
539,,5010.0,,
540,,2499.0,,
541,,5006.0,,
542,,7655.0,,
543,,4717.0,,
544,,2499.0,,
545,,2499.0,,
546,,6654.0,,
547,,2499.0,,
548,,5010.0,,
549,,2499.0,,
550,,2499.0,,
551,,335.0,,
552,,335.0,,
553,,840.0,,
554,,5010.0,,
555,,2499.0,,
556,,5010.0,,
557,,2499.0,,
558,,840.0,,
559,,840.0,,
560,,1093.0,,
561,,800.0,,
562,,840.0,,
563,,5010.0,,
564,,7449.0,,
565,,840.0,,
566,,5010.0,,
567,,6906.0,,
568,,840.0,,
569,,3203.0,,
570,,7655.0,,
571,,840.0,,
572,,5006.0,,
573,,3203.0,,
574,,3203.0,,
575,,840.0,,
576,,2499.0,,
577,,840.0,,
578,,3203.0,,
579,,840.0,,
580,,840.0,,
581,,5010.0,,
582,,840.0,,
583,,840.0,,
584,,2683.0,,
585,,2499.0,,
586,,840.0,,
587,,5006.0,,
588,,840.0,,
589,,5006.0,,
590,,5010.0,,
591,,5006.0,,
592,,840.0,,
593,,7655.0,,
594,,5006.0,,
595,,840.0,,
596,,5006.0,,
597,,5006.0,,
598,,5006.0,,
599,,5006.0,,
600,,5010.0,,
601,,840.0,,
602,,840.0,,
603,,2499.0,,
604,,6276.0,,
605,,840.0,,
606,,5010.0,,
607,,840.0,,
608,,6906.0,,
609,,5006.0,,
610,,5006.0,,
611,,840.0,,
612,,840.0,,
613,,2499.0,,
614,,5010.0,,
615,,2499.0,,
616,,840.0,,
617,,840.0,,
618,,840.0,,
619,,3184.0,,
620,,2499.0,,
621,,2499.0,,
622,,2499.0,,
623,,5319.0,,
624,,800.0,,
625,,2499.0,,
626,,2499.0,,
627,,332.0,,
628,,2499.0,,
629,,5180.0,,
630,,6335.0,,
631,,840.0,,
632,,2683.0,,
633,,800.0,,
634,,2499.0,,
635,,5010.0,,
636,,2499.0,,
637,,5010.0,,
638,,2499.0,,
639,,840.0,,
640,,4717.0,,
641,,5006.0,,
642,,840.0,,
643,,2499.0,,
644,,7655.0,,
645,,6906.0,,
646,,5006.0,,
647,,2499.0,,
648,,2499.0,,
649,,840.0,,
650,,840.0,,
651,,6276.0,,
652,,5010.0,,
653,,2499.0,,
654,,5010.0,,
655,,6906.0,,
656,,840.0,,
657,,5006.0,,
658,,5006.0,,
659,,5006.0,,
660,,840.0,,
661,,840.0,,
662,,5006.0,,
663,,7655.0,,
664,,840.0,,
665,,840.0,,
666,,840.0,,
667,,6906.0,,
668,,840.0,,
669,,840.0,,
670,,5006.0,,
671,,5006.0,,
672,,840.0,,
673,,3184.0,,
674,,840.0,,
675,,6906.0,,
676,,3203.0,,
677,,2499.0,,
678,,2499.0,,
679,,6906.0,,
680,,7655.0,,
681,,2499.0,,
682,,840.0,,
683,,840.0,,
684,,840.0,,
685,,800.0,,
686,,840.0,,
687,,840.0,,
688,,840.0,,
689,,5010.0,,
690,,840.0,,
691,,840.0,,
692,,840.0,,
693,,2499.0,,
694,,840.0,,
695,,840.0,,
696,,2499.0,,
697,,4717.0,,
698,,2499.0,,
699,,2683.0,,
700,,6906.0,,
701,,6906.0,,
702,,840.0,,
703,,2499.0,,
704,,5006.0,,
705,,6906.0,,
706,,840.0,,
707,,840.0,,
708,,6906.0,,
709,,6906.0,,
710,,4717.0,,
711,,6276.0,,
712,,2499.0,,
713,,4717.0,,
714,,840.0,,
715,,840.0,,
716,,5006.0,,
717,,7655.0,,
718,,2499.0,,
719,,4717.0,,
720,,6906.0,,
721,,3203.0,,
722,,840.0,,
723,,7655.0,,
724,,5319.0,,
725,,6906.0,,
726,,6906.0,,
727,,63.0,,
728,,7449.0,,
729,,840.0,,
730,,840.0,,
731,,840.0,,
732,,840.0,,
733,,5010.0,,
734,,6335.0,,
735,,7655.0,,
736,,1093.0,,
737,,2499.0,,
738,,6906.0,,
739,,840.0,,
740,,840.0,,
741,,2499.0,,
742,,4717.0,,
743,,335.0,,
744,,7655.0,,
745,,3203.0,,
746,,2499.0,,
747,,800.0,,
748,,2499.0,,
749,,2683.0,,
750,,5006.0,,
751,,3203.0,,
752,,5006.0,,
753,,2499.0,,
754,,6276.0,,
755,,6906.0,,
756,,840.0,,
757,,2499.0,,
758,,5010.0,,
759,,840.0,,
760,,5010.0,,
761,,2499.0,,
762,,6906.0,,
763,,840.0,,
764,,7655.0,,
765,,840.0,,
766,,5006.0,,
767,,5010.0,,
768,,2499.0,,
769,,840.0,,
770,,5006.0,,
771,,2499.0,,
772,,6906.0,,
773,,5006.0,,
774,,5010.0,,
775,,6335.0,,
776,,2499.0,,
777,,7655.0,,
778,,4717.0,,
779,,6906.0,,
780,,6335.0,,
781,,840.0,,
782,,2499.0,,
783,,840.0,,
784,,840.0,,
785,,840.0,,
786,,5010.0,,
787,,840.0,,
788,,5010.0,,
789,,840.0,,
790,,6906.0,,
791,,840.0,,
792,,3203.0,,
793,,840.0,,
794,,5010.0,,
795,,2499.0,,
796,,7655.0,,
797,,840.0,,
798,,840.0,,
799,,840.0,,
800,,2499.0,,
801,,840.0,,
802,,840.0,,
803,,6906.0,,
804,,840.0,,
805,,840.0,,
806,,840.0,,
807,,6906.0,,
808,,840.0,,
809,,840.0,,
810,,840.0,,
811,,840.0,,
812,,5006.0,,
813,,840.0,,
814,,2499.0,,
815,,5010.0,,
816,,2683.0,,
817,,840.0,,
818,,2499.0,,
819,,332.0,,
820,,2499.0,,
821,,840.0,,
822,,2499.0,,
823,,6906.0,,
824,,63.0,,
825,,2499.0,,
826,,2499.0,,
827,,5010.0,,
828,,5180.0,,
829,,1168.0,,
830,,5006.0,,
831,,7449.0,,
832,,3184.0,,
833,,2683.0,,
834,,5010.0,,
835,,840.0,,
836,,3203.0,,
837,,840.0,,
838,,2499.0,,
839,,2499.0,,
840,,840.0,,
841,,5006.0,,
842,,800.0,,
843,,2499.0,,
844,,2499.0,,
845,,6906.0,,
846,,4253.0,,
847,,840.0,,
848,,7655.0,,
849,,2499.0,,
850,,2499.0,,
851,,3203.0,,
852,,3203.0,,
853,,3203.0,,
854,,2683.0,,
855,,2499.0,,
856,,332.0,,
857,,6335.0,,
858,,7655.0,,
859,,2499.0,,
860,,7655.0,,
861,,3203.0,,
862,,2499.0,,
863,,5006.0,,
864,,840.0,,
865,,7655.0,,
866,,2499.0,,
867,,6906.0,,
868,,840.0,,
869,,2499.0,,
870,,5010.0,,
871,,6906.0,,
872,,2499.0,,
873,,2499.0,,
874,,3203.0,,
875,,5010.0,,
876,,840.0,,
877,,3203.0,,
878,,2499.0,,
879,,2499.0,,
880,,3203.0,,
881,,6906.0,,
882,,2499.0,,
883,,2499.0,,
884,,2499.0,,
885,,6906.0,,
886,,840.0,,
887,,5006.0,,
888,,800.0,,
889,,840.0,,
890,,2499.0,,
891,,840.0,,
892,,5010.0,,
893,,2499.0,,
894,,332.0,,
895,,840.0,,
896,,840.0,,
897,,840.0,,
898,,840.0,,
899,,3203.0,,
900,,6276.0,,
901,,7557.0,,
902,,6335.0,,
903,,332.0,,
904,,5006.0,,
905,,7655.0,,
906,,3203.0,,
907,,332.0,,
908,,3184.0,,
909,,800.0,,
910,,2499.0,,
911,,2499.0,,
912,,840.0,,
913,,840.0,,
914,,6906.0,,
915,,5010.0,,
916,,840.0,,
917,,840.0,,
918,,2499.0,,
919,,7655.0,,
920,,2499.0,,
921,,2499.0,,
922,,800.0,,
923,,840.0,,
924,,2499.0,,
925,,840.0,,
926,,6335.0,,
927,,840.0,,
928,,840.0,,
929,,1910.0,,
930,,3203.0,,
931,,332.0,,
932,,5010.0,,
933,,3203.0,,
934,,3203.0,,
935,,6906.0,,
936,,7655.0,,
937,,2683.0,,
938,,5006.0,,
939,,840.0,,
940,,800.0,,
941,,5010.0,,
942,,4717.0,,
943,,840.0,,
944,,840.0,,
945,,840.0,,
946,,5006.0,,
947,,840.0,,
948,,5319.0,,
949,,2499.0,,
950,,5010.0,,
951,,2499.0,,
952,,2499.0,,
953,,840.0,,
954,,840.0,,
955,,5010.0,,
956,,840.0,,
957,,840.0,,
958,,2499.0,,
959,,840.0,,
960,,5006.0,,
961,,840.0,,
962,,840.0,,
963,,3203.0,,
964,,2499.0,,
965,,840.0,,
966,,840.0,,
967,,800.0,,
968,,2499.0,,
969,,2499.0,,
970,,2499.0,,
971,,2499.0,,
972,,5010.0,,
973,,5010.0,,
974,,5010.0,,
975,,3203.0,,
976,,840.0,,
977,,5006.0,,
978,,800.0,,
979,,7655.0,,
980,,1168.0,,
981,,5006.0,,
982,,5006.0,,
983,,5010.0,,
984,,5010.0,,
985,,840.0,,
986,,2499.0,,
987,,840.0,,
988,,2499.0,,
989,,2499.0,,
990,,840.0,,
991,,6906.0,,
992,,6906.0,,
993,,2499.0,,
994,,840.0,,
995,,2499.0,,
996,,2499.0,,
997,,2499.0,,
998,,2499.0,,
999,,800.0,,
