u,i1,i2,hl,nl
106,,6906.0,,
107,,63.0,,
108,,7946.0,,
109,,6276.0,,
110,,6654.0,,
111,,6906.0,,
112,,1168.0,,
113,,5010.0,,
114,,5010.0,,
115,,3203.0,,
116,,5006.0,,
117,,5006.0,,
118,,3203.0,,
119,,3203.0,,
120,,3203.0,,
121,,4253.0,,
122,,2683.0,,
123,,3203.0,,
124,,4253.0,,
125,,2499.0,,
126,,2499.0,,
127,,6906.0,,
128,,6696.0,,
129,,5006.0,,
130,,4574.0,,
131,,4717.0,,
132,,4253.0,,
133,,2499.0,,
134,,5006.0,,
135,,332.0,,
136,,5010.0,,
137,,7213.0,,
138,,7655.0,,
139,,2683.0,,
140,,7655.0,,
141,,5648.0,,
142,,3203.0,,
143,,3723.0,,
144,,6906.0,,
145,,2499.0,,
146,,63.0,,
147,,2499.0,,
148,,2499.0,,
149,,2499.0,,
150,,7655.0,,
151,,3184.0,,
152,,4717.0,,
153,,2499.0,,
154,,332.0,,
155,,5006.0,,
156,,3184.0,,
157,,5006.0,,
158,,6906.0,,
159,,7449.0,,
160,,2499.0,,
161,,6906.0,,
162,,4717.0,,
163,,2499.0,,
164,,1833.0,,
165,,800.0,,
166,,6906.0,,
167,,2499.0,,
168,,800.0,,
169,,800.0,,
170,,332.0,,
171,,63.0,,
172,,7449.0,,
173,,5010.0,,
174,,5010.0,,
175,,7449.0,,
176,,4253.0,,
177,,3184.0,,
178,,5010.0,,
179,,1168.0,,
180,,2499.0,,
181,,4717.0,,
182,,3203.0,,
183,,3203.0,,
184,,6696.0,,
185,,5006.0,,
186,,2499.0,,
187,,3203.0,,
188,,6276.0,,
189,,6335.0,,
190,,1511.0,,
191,,5319.0,,
192,,3203.0,,
193,,3497.0,,
194,,5010.0,,
195,,2499.0,,
196,,3203.0,,
197,,5010.0,,
198,,6906.0,,
199,,6906.0,,
200,,2683.0,,
201,,2499.0,,
202,,2499.0,,
203,,5319.0,,
204,,4717.0,,
205,,2499.0,,
206,,2499.0,,
207,,3184.0,,
208,,1252.0,,
209,,3203.0,,
210,,7655.0,,
211,,63.0,,
212,,5319.0,,
213,,5010.0,,
214,,2499.0,,
215,,4717.0,,
216,,6906.0,,
217,,2499.0,,
218,,2683.0,,
219,,3203.0,,
220,,1168.0,,
221,,6335.0,,
222,,2499.0,,
223,,2499.0,,
224,,2499.0,,
225,,5006.0,,
226,,3184.0,,
227,,2499.0,,
228,,5010.0,,
229,,2499.0,,
230,,3203.0,,
231,,5319.0,,
232,,5006.0,,
233,,2499.0,,
234,,63.0,,
235,,1257.0,,
236,,5648.0,,
237,,7655.0,,
238,,3184.0,,
239,,6335.0,,
240,,4717.0,,
241,,3502.0,,
242,,4253.0,,
243,,7449.0,,
244,,1168.0,,
245,,1093.0,,
246,,5319.0,,
247,,335.0,,
248,,335.0,,
249,,332.0,,
250,,2499.0,,
251,,2499.0,,
252,,2499.0,,
253,,6906.0,,
254,,5010.0,,
255,,5010.0,,
256,,2499.0,,
257,,2499.0,,
258,,2499.0,,
259,,800.0,,
260,,6335.0,,
261,,2499.0,,
262,,6276.0,,
263,,63.0,,
264,,3184.0,,
265,,800.0,,
266,,6654.0,,
267,,1511.0,,
268,,5180.0,,
269,,2499.0,,
270,,6906.0,,
271,,332.0,,
272,,6906.0,,
273,,2499.0,,
274,,2683.0,,
275,,7233.0,,
276,,3203.0,,
277,,6906.0,,
278,,3184.0,,
279,,800.0,,
280,,2499.0,,
281,,800.0,,
282,,4717.0,,
283,,3203.0,,
284,,5319.0,,
285,,6906.0,,
286,,2499.0,,
287,,2499.0,,
288,,2683.0,,
289,,2499.0,,
290,,3203.0,,
291,,6276.0,,
292,,2499.0,,
293,,63.0,,
294,,2499.0,,
295,,590.0,,
296,,1168.0,,
297,,3203.0,,
298,,5010.0,,
299,,7655.0,,
300,,5010.0,,
301,,7655.0,,
302,,2499.0,,
303,,3203.0,,
304,,5010.0,,
305,,6335.0,,
306,,5006.0,,
307,,5006.0,,
308,,5010.0,,
309,,2499.0,,
310,,63.0,,
311,,5010.0,,
312,,5006.0,,
313,,5006.0,,
314,,2499.0,,
315,,4717.0,,
316,,2499.0,,
317,,3203.0,,
318,,5006.0,,
319,,6654.0,,
320,,800.0,,
321,,6276.0,,
322,,3203.0,,
323,,3203.0,,
324,,4717.0,,
325,,800.0,,
326,,3184.0,,
327,,3203.0,,
328,,5180.0,,
329,,5010.0,,
330,,1168.0,,
331,,2499.0,,
332,,2499.0,,
333,,2499.0,,
334,,6906.0,,
335,,3203.0,,
336,,3203.0,,
337,,2683.0,,
338,,2683.0,,
339,,5010.0,,
340,,800.0,,
341,,5010.0,,
342,,590.0,,
343,,3203.0,,
344,,2499.0,,
345,,335.0,,
346,,5006.0,,
347,,3184.0,,
348,,335.0,,
349,,4987.0,,
350,,7557.0,,
351,,3203.0,,
352,,4717.0,,
353,,800.0,,
354,,2499.0,,
355,,332.0,,
356,,800.0,,
357,,1511.0,,
358,,3203.0,,
359,,7449.0,,
360,,3203.0,,
361,,2683.0,,
362,,5006.0,,
363,,7655.0,,
364,,2499.0,,
365,,5006.0,,
366,,2499.0,,
367,,5006.0,,
368,,2499.0,,
369,,1093.0,,
370,,2499.0,,
371,,6906.0,,
372,,3203.0,,
373,,335.0,,
374,,7655.0,,
375,,5006.0,,
376,,2683.0,,
377,,1252.0,,
378,,2499.0,,
379,,6906.0,,
380,,63.0,,
381,,7655.0,,
382,,2683.0,,
383,,2499.0,,
384,,298.0,,
385,,6906.0,,
386,,7655.0,,
387,,6906.0,,
388,,6906.0,,
389,,5006.0,,
390,,2499.0,,
391,,6906.0,,
392,,2499.0,,
393,,2499.0,,
394,,2499.0,,
395,,6335.0,,
396,,5319.0,,
397,,2499.0,,
398,,2499.0,,
399,,6906.0,,
400,,2499.0,,
401,,3184.0,,
402,,5006.0,,
403,,2499.0,,
404,,7655.0,,
405,,2499.0,,
406,,2499.0,,
407,,2499.0,,
408,,2499.0,,
409,,2499.0,,
410,,2499.0,,
411,,2499.0,,
412,,6906.0,,
413,,6906.0,,
414,,2499.0,,
415,,2499.0,,
416,,6906.0,,
417,,7655.0,,
418,,2499.0,,
419,,2499.0,,
420,,800.0,,
421,,2499.0,,
422,,2499.0,,
423,,63.0,,
424,,63.0,,
425,,2499.0,,
426,,5180.0,,
427,,4717.0,,
428,,2499.0,,
429,,2499.0,,
430,,2499.0,,
431,,2499.0,,
432,,5010.0,,
433,,2499.0,,
434,,6906.0,,
435,,2499.0,,
436,,2499.0,,
437,,2499.0,,
438,,5010.0,,
439,,5010.0,,
440,,2499.0,,
441,,5010.0,,
442,,5319.0,,
443,,2499.0,,
444,,2499.0,,
445,,2499.0,,
446,,2499.0,,
447,,6906.0,,
448,,2499.0,,
449,,2499.0,,
450,,2499.0,,
451,,2499.0,,
452,,6276.0,,
453,,5966.0,,
454,,7655.0,,
455,,6696.0,,
456,,6276.0,,
457,,4717.0,,
458,,5319.0,,
459,,6906.0,,
460,,6906.0,,
461,,1093.0,,
462,,1093.0,,
463,,6335.0,,
464,,2499.0,,
465,,2499.0,,
466,,5006.0,,
467,,5006.0,,
468,,2499.0,,
469,,2499.0,,
470,,7557.0,,
471,,6906.0,,
472,,4717.0,,
473,,332.0,,
474,,2499.0,,
475,,2499.0,,
476,,2683.0,,
477,,5010.0,,
478,,2499.0,,
479,,332.0,,
480,,63.0,,
481,,5180.0,,
482,,2499.0,,
483,,6276.0,,
484,,3184.0,,
485,,3184.0,,
486,,3203.0,,
487,,5319.0,,
488,,5006.0,,
489,,7655.0,,
490,,2499.0,,
491,,5006.0,,
492,,5006.0,,
493,,5006.0,,
494,,3203.0,,
495,,5006.0,,
496,,1252.0,,
497,,3203.0,,
498,,332.0,,
499,,335.0,,
500,,7655.0,,
501,,3203.0,,
502,,3203.0,,
503,,5180.0,,
504,,63.0,,
505,,5006.0,,
506,,7470.0,,
507,,2499.0,,
508,,2683.0,,
509,,5010.0,,
510,,5010.0,,
511,,800.0,,
512,,4717.0,,
513,,5010.0,,
514,,2683.0,,
515,,5180.0,,
516,,2683.0,,
517,,7655.0,,
518,,3203.0,,
519,,3184.0,,
520,,5319.0,,
521,,3203.0,,
522,,5010.0,,
523,,5010.0,,
524,,5010.0,,
525,,3203.0,,
526,,3203.0,,
527,,5010.0,,
528,,7655.0,,
529,,800.0,,
530,,2499.0,,
531,,5010.0,,
532,,4717.0,,
533,,4253.0,,
534,,2499.0,,
535,,6335.0,,
536,,5010.0,,
537,,5010.0,,
538,,5010.0,,
539,,3203.0,,
540,,5010.0,,
541,,3203.0,,
542,,2683.0,,
543,,5319.0,,
544,,5010.0,,
545,,5010.0,,
546,,7213.0,,
547,,5010.0,,
548,,6906.0,,
549,,3203.0,,
550,,5010.0,,
551,,7449.0,,
552,,7449.0,,
553,,2499.0,,
554,,6906.0,,
555,,7655.0,,
556,,6906.0,,
557,,6906.0,,
558,,2499.0,,
559,,2499.0,,
560,,4987.0,,
561,,6335.0,,
562,,2499.0,,
563,,6906.0,,
564,,1511.0,,
565,,2499.0,,
566,,5006.0,,
567,,7655.0,,
568,,2499.0,,
569,,7655.0,,
570,,6276.0,,
571,,2499.0,,
572,,3203.0,,
573,,4717.0,,
574,,2683.0,,
575,,2499.0,,
576,,5006.0,,
577,,2499.0,,
578,,5319.0,,
579,,2499.0,,
580,,2499.0,,
581,,5006.0,,
582,,2499.0,,
583,,2499.0,,
584,,3184.0,,
585,,5010.0,,
586,,2499.0,,
587,,7655.0,,
588,,5010.0,,
589,,3203.0,,
590,,5006.0,,
591,,3203.0,,
592,,5010.0,,
593,,3184.0,,
594,,3203.0,,
595,,2499.0,,
596,,3203.0,,
597,,3203.0,,
598,,3203.0,,
599,,3203.0,,
600,,6906.0,,
601,,5010.0,,
602,,2499.0,,
603,,5010.0,,
604,,1168.0,,
605,,2499.0,,
606,,6906.0,,
607,,2499.0,,
608,,5006.0,,
609,,7655.0,,
610,,3203.0,,
611,,2499.0,,
612,,2499.0,,
613,,6906.0,,
614,,6906.0,,
615,,5006.0,,
616,,2499.0,,
617,,5010.0,,
618,,2499.0,,
619,,6335.0,,
620,,5006.0,,
621,,2683.0,,
622,,5006.0,,
623,,3184.0,,
624,,3184.0,,
625,,6906.0,,
626,,6906.0,,
627,,6335.0,,
628,,6906.0,,
629,,4253.0,,
630,,63.0,,
631,,2499.0,,
632,,5319.0,,
633,,6335.0,,
634,,6906.0,,
635,,6906.0,,
636,,5010.0,,
637,,6906.0,,
638,,5010.0,,
639,,2499.0,,
640,,2683.0,,
641,,3203.0,,
642,,2499.0,,
643,,5010.0,,
644,,4717.0,,
645,,5006.0,,
646,,3203.0,,
647,,5010.0,,
648,,5010.0,,
649,,2499.0,,
650,,2499.0,,
651,,1168.0,,
652,,6906.0,,
653,,5010.0,,
654,,6906.0,,
655,,5006.0,,
656,,2499.0,,
657,,3203.0,,
658,,3203.0,,
659,,3203.0,,
660,,2499.0,,
661,,2499.0,,
662,,3203.0,,
663,,3184.0,,
664,,2499.0,,
665,,2499.0,,
666,,2499.0,,
667,,5006.0,,
668,,2499.0,,
669,,2499.0,,
670,,3203.0,,
671,,3203.0,,
672,,2499.0,,
673,,6335.0,,
674,,5010.0,,
675,,4717.0,,
676,,4717.0,,
677,,5010.0,,
678,,5010.0,,
679,,7655.0,,
680,,4717.0,,
681,,6906.0,,
682,,2499.0,,
683,,2499.0,,
684,,2499.0,,
685,,332.0,,
686,,2499.0,,
687,,2499.0,,
688,,2499.0,,
689,,4717.0,,
690,,5010.0,,
691,,2499.0,,
692,,2499.0,,
693,,6906.0,,
694,,2499.0,,
695,,2499.0,,
696,,6906.0,,
697,,800.0,,
698,,6906.0,,
699,,800.0,,
700,,5006.0,,
701,,5006.0,,
702,,2499.0,,
703,,5006.0,,
704,,7655.0,,
705,,5006.0,,
706,,6906.0,,
707,,2499.0,,
708,,7655.0,,
709,,5006.0,,
710,,800.0,,
711,,1168.0,,
712,,5006.0,,
713,,5319.0,,
714,,2499.0,,
715,,2499.0,,
716,,4717.0,,
717,,5319.0,,
718,,6906.0,,
719,,3184.0,,
720,,3203.0,,
721,,7655.0,,
722,,6906.0,,
723,,4717.0,,
724,,800.0,,
725,,5006.0,,
726,,5006.0,,
727,,5180.0,,
728,,6654.0,,
729,,2499.0,,
730,,2499.0,,
731,,2499.0,,
732,,5010.0,,
733,,5006.0,,
734,,63.0,,
735,,800.0,,
736,,6654.0,,
737,,6906.0,,
738,,5006.0,,
739,,2499.0,,
740,,2499.0,,
741,,3203.0,,
742,,2683.0,,
743,,4253.0,,
744,,4717.0,,
745,,6276.0,,
746,,7655.0,,
747,,3184.0,,
748,,5010.0,,
749,,3184.0,,
750,,3203.0,,
751,,4717.0,,
752,,7655.0,,
753,,6906.0,,
754,,1511.0,,
755,,3203.0,,
756,,2499.0,,
757,,5010.0,,
758,,5006.0,,
759,,2499.0,,
760,,3203.0,,
761,,5010.0,,
762,,3203.0,,
763,,2499.0,,
764,,2683.0,,
765,,2499.0,,
766,,3203.0,,
767,,5006.0,,
768,,6906.0,,
769,,2499.0,,
770,,3203.0,,
771,,6906.0,,
772,,5006.0,,
773,,7655.0,,
774,,6906.0,,
775,,4253.0,,
776,,6906.0,,
777,,800.0,,
778,,2683.0,,
779,,3203.0,,
780,,1168.0,,
781,,2499.0,,
782,,6906.0,,
783,,2499.0,,
784,,2499.0,,
785,,2499.0,,
786,,6906.0,,
787,,5010.0,,
788,,6906.0,,
789,,2499.0,,
790,,800.0,,
791,,2499.0,,
792,,2683.0,,
793,,2499.0,,
794,,4717.0,,
795,,4717.0,,
796,,2683.0,,
797,,2499.0,,
798,,2499.0,,
799,,2499.0,,
800,,6906.0,,
801,,5010.0,,
802,,2499.0,,
803,,5006.0,,
804,,2499.0,,
805,,2499.0,,
806,,2499.0,,
807,,3203.0,,
808,,2499.0,,
809,,2499.0,,
810,,2499.0,,
811,,2499.0,,
812,,3203.0,,
813,,2499.0,,
814,,5006.0,,
815,,5006.0,,
816,,3184.0,,
817,,2499.0,,
818,,3203.0,,
819,,1168.0,,
820,,5010.0,,
821,,2499.0,,
822,,6906.0,,
823,,5006.0,,
824,,335.0,,
825,,332.0,,
826,,4717.0,,
827,,6906.0,,
828,,4253.0,,
829,,335.0,,
830,,3203.0,,
831,,1093.0,,
832,,6335.0,,
833,,5319.0,,
834,,6906.0,,
835,,2499.0,,
836,,7655.0,,
837,,2499.0,,
838,,6906.0,,
839,,6906.0,,
840,,5010.0,,
841,,7655.0,,
842,,6335.0,,
843,,6906.0,,
844,,6906.0,,
845,,3203.0,,
846,,590.0,,
847,,2499.0,,
848,,2683.0,,
849,,6906.0,,
850,,6906.0,,
851,,800.0,,
852,,2683.0,,
853,,7655.0,,
854,,332.0,,
855,,6906.0,,
856,,4253.0,,
857,,63.0,,
858,,3184.0,,
859,,6906.0,,
860,,2683.0,,
861,,2683.0,,
862,,6906.0,,
863,,3203.0,,
864,,2499.0,,
865,,2683.0,,
866,,6906.0,,
867,,5006.0,,
868,,2499.0,,
869,,6906.0,,
870,,6906.0,,
871,,5006.0,,
872,,6906.0,,
873,,5010.0,,
874,,7655.0,,
875,,6906.0,,
876,,2499.0,,
877,,7655.0,,
878,,6906.0,,
879,,6906.0,,
880,,2683.0,,
881,,5006.0,,
882,,6906.0,,
883,,6906.0,,
884,,5010.0,,
885,,5006.0,,
886,,5010.0,,
887,,3203.0,,
888,,332.0,,
889,,2499.0,,
890,,6906.0,,
891,,2499.0,,
892,,6906.0,,
893,,6906.0,,
894,,6335.0,,
895,,2499.0,,
896,,2499.0,,
897,,2499.0,,
898,,2499.0,,
899,,7655.0,,
900,,7449.0,,
901,,1093.0,,
902,,1168.0,,
903,,63.0,,
904,,3203.0,,
905,,4717.0,,
906,,7655.0,,
907,,335.0,,
908,,332.0,,
909,,6335.0,,
910,,6906.0,,
911,,5010.0,,
912,,2499.0,,
913,,2499.0,,
914,,5006.0,,
915,,6906.0,,
916,,5010.0,,
917,,2499.0,,
918,,5010.0,,
919,,5319.0,,
920,,5010.0,,
921,,6906.0,,
922,,3184.0,,
923,,2499.0,,
924,,6906.0,,
925,,2499.0,,
926,,7449.0,,
927,,2499.0,,
928,,2499.0,,
929,,6696.0,,
930,,7655.0,,
931,,63.0,,
932,,6906.0,,
933,,7655.0,,
934,,7655.0,,
935,,5006.0,,
936,,800.0,,
937,,4253.0,,
938,,2683.0,,
939,,2499.0,,
940,,6276.0,,
941,,6906.0,,
942,,2683.0,,
943,,2499.0,,
944,,2499.0,,
945,,2499.0,,
946,,3184.0,,
947,,2499.0,,
948,,3184.0,,
949,,5010.0,,
950,,5006.0,,
951,,5010.0,,
952,,5010.0,,
953,,2499.0,,
954,,2499.0,,
955,,4717.0,,
956,,2499.0,,
957,,2499.0,,
958,,6906.0,,
959,,2499.0,,
960,,3203.0,,
961,,2499.0,,
962,,2499.0,,
963,,7655.0,,
964,,6906.0,,
965,,2499.0,,
966,,2499.0,,
967,,332.0,,
968,,6906.0,,
969,,5010.0,,
970,,6906.0,,
971,,6906.0,,
972,,6906.0,,
973,,5006.0,,
974,,6906.0,,
975,,7655.0,,
976,,2499.0,,
977,,3203.0,,
978,,3184.0,,
979,,4717.0,,
980,,7449.0,,
981,,3203.0,,
982,,800.0,,
983,,6906.0,,
984,,6906.0,,
985,,2499.0,,
986,,4717.0,,
987,,2499.0,,
988,,6906.0,,
989,,6906.0,,
990,,2499.0,,
991,,3203.0,,
992,,3203.0,,
993,,5006.0,,
994,,2499.0,,
995,,6906.0,,
996,,5006.0,,
997,,6906.0,,
998,,6906.0,,
999,,3184.0,,
