u,i1,i2,nl
193,2856,,
194,298,,
195,4053,,
196,5966,,
197,1170,,
198,3502,,
199,2856,,
200,5106,,
201,150,,
202,912,,
203,5180,,
204,3184,,
205,3486,,
206,590,,
207,7790,,
208,335,,
209,5915,,
210,5319,,
211,590,,
212,7233,,
213,4096,,
214,1170,,
215,7367,,
216,5180,,
217,7887,,
218,3723,,
219,4836,,
220,7470,,
221,3484,,
222,7887,,
223,4623,,
224,7449,,
225,342,,
226,840,,
227,5106,,
228,335,,
229,6276,,
230,7655,,
231,2320,,
232,1119,,
233,3184,,
234,7946,,
235,4189,,
236,5915,,
237,1786,,
238,2509,,
239,7470,,
240,4987,,
241,3512,,
242,1093,,
243,1388,,
244,6009,,
245,2509,,
246,6654,,
247,1388,,
248,6906,,
249,1297,,
250,150,,
251,7642,,
252,335,,
253,840,,
254,7367,,
255,5825,,
256,5180,,
257,2777,,
258,2832,,
259,3512,,
260,4863,,
261,1511,,
262,1505,,
263,1297,,
264,7213,,
265,6335,,
266,7213,,
267,4231,,
268,5825,,
269,7213,,
270,4253,,
271,5180,,
272,2856,,
273,5915,,
274,5319,,
275,4623,,
276,6654,,
277,5010,,
278,1329,,
279,912,,
280,7655,,
281,4096,,
282,3355,,
283,2856,,
284,6009,,
285,3723,,
286,7233,,
287,1124,,
288,5185,,
289,4623,,
290,2200,,
291,3203,,
292,7213,,
293,3248,,
294,3668,,
295,2757,,
296,840,,
297,2001,,
298,7258,,
299,1043,,
300,7790,,
301,5106,,
302,2683,,
303,4231,,
304,3203,,
305,2320,,
306,4253,,
307,7655,,
308,2499,,
309,6426,,
310,2212,,
311,8021,,
312,4189,,
313,6696,,
314,5695,,
315,2131,,
316,2131,,
317,3440,,
318,342,,
319,6324,,
320,2757,,
321,2001,,
322,7229,,
323,5058,,
324,5010,,
325,5695,,
326,332,,
327,3723,,
328,2816,,
329,1329,,
330,5695,,
331,1388,,
332,7946,,
333,1124,,
334,4623,,
335,7655,,
336,2378,,
337,2683,,
338,2809,,
339,3184,,
340,1511,,
341,5695,,
342,3497,,
343,7956,,
344,590,,
345,7470,,
346,6270,,
347,5966,,
348,840,,
349,1511,,
350,6009,,
351,3497,,
352,1329,,
353,3399,,
354,1388,,
355,3355,,
356,1388,,
357,5185,,
358,6270,,
359,2816,,
360,5648,,
361,5180,,
362,1257,,
363,1329,,
364,4096,,
365,2512,,
366,5695,,
367,3399,,
368,1168,,
369,3440,,
370,7557,,
371,1910,,
372,4574,,
373,1124,,
374,6654,,
375,728,,
376,5502,,
377,5006,,
378,7642,,
379,2816,,
380,2001,,
381,1124,,
382,6270,,
383,4574,,
384,5185,,
385,8021,,
386,2007,,
387,6426,,
388,5024,,
389,4231,,
390,2832,,
391,4717,,
392,332,,
393,4863,,
394,8021,,
395,7655,,
396,6270,,
397,6426,,
398,6009,,
399,6696,,
400,4189,,
401,7655,,
402,2683,,
403,1786,,
404,7449,,
405,5502,,
406,5966,,
407,6009,,
408,4717,,
409,4964,,
410,7229,,
411,5106,,
412,6276,,
413,3399,,
414,7449,,
415,869,,
416,2777,,
417,7655,,
418,1252,,
419,6654,,
420,1093,,
421,7642,,
422,2001,,
423,2320,,
424,2816,,
425,800,,
426,150,,
427,6654,,
428,590,,
429,2320,,
430,1170,,
431,1119,,
432,1511,,
433,1388,,
434,2509,,
435,1252,,
436,335,,
437,6324,,
438,1910,,
439,4308,,
440,342,,
441,2212,,
442,3512,,
443,2777,,
444,4253,,
445,3203,,
446,63,,
447,6906,,
448,7367,,
449,4231,,
450,2856,,
451,6270,,
452,7367,,
453,5966,,
454,6009,,
455,4574,,
456,7620,,
457,6696,,
458,1910,,
459,2509,,
460,1910,,
461,7213,,
462,1093,,
463,6654,,
464,5058,,
465,6270,,
466,2200,,
467,7213,,
468,2757,,
469,7790,,
470,2509,,
471,912,,
472,7620,,
473,1119,,
474,4384,,
475,3486,,
476,7956,,
477,7449,,
478,728,,
479,342,,
480,1170,,
481,1257,,
482,4189,,
483,4096,,
484,332,,
485,7946,,
486,5106,,
487,2212,,
488,869,,
489,4623,,
490,7620,,
491,6426,,
492,5648,,
493,2512,,
494,4717,,
495,1786,,
496,2809,,
497,2022,,
498,3355,,
499,63,,
500,4253,,
501,2509,,
502,590,,
503,3355,,
504,7642,,
505,6906,,
506,7956,,
507,3217,,
508,7229,,
509,7790,,
510,4623,,
511,4964,,
512,5024,,
513,1297,,
514,5006,,
515,7790,,
516,2817,,
517,840,,
518,5180,,
519,2509,,
520,4189,,
521,3184,,
522,5058,,
523,590,,
524,5915,,
525,4964,,
526,1511,,
527,1257,,
528,5006,,
529,335,,
530,1511,,
531,1043,,
532,1124,,
533,7557,,
534,1910,,
535,3399,,
536,2320,,
537,4053,,
538,1043,,
539,1252,,
540,298,,
541,7470,,
542,5695,,
543,342,,
544,6276,,
545,4836,,
546,4717,,
547,728,,
548,7213,,
549,2509,,
550,2809,,
551,4717,,
552,1297,,
553,2200,,
554,4863,,
555,2499,,
556,5695,,
557,2832,,
558,6276,,
559,3399,,
560,7233,,
561,5966,,
562,3203,,
563,1093,,
564,2320,,
565,2320,,
566,5298,,
567,1833,,
568,2320,,
569,1124,,
570,5695,,
571,1833,,
572,5006,,
573,5168,,
574,1170,,
575,3440,,
576,7470,,
577,5168,,
578,298,,
579,3484,,
580,3668,,
581,1505,,
582,2817,,
583,339,,
584,4623,,
585,2148,,
586,2148,,
587,1329,,
588,5915,,
589,912,,
590,6335,,
591,6009,,
592,2757,,
593,3668,,
594,5966,,
595,1511,,
596,7449,,
597,1168,,
598,3723,,
599,7470,,
600,7620,,
601,1297,,
602,4623,,
603,150,,
604,1511,,
605,728,,
606,1388,,
607,63,,
608,3184,,
609,1170,,
610,2816,,
611,1170,,
612,5006,,
613,5168,,
614,1786,,
615,1257,,
616,339,,
617,4863,,
618,7620,,
619,5915,,
620,7229,,
621,4964,,
622,6009,,
623,4964,,
624,3497,,
625,1786,,
626,2809,,
627,7790,,
628,2007,,
629,8021,,
630,3497,,
631,2512,,
632,7258,,
633,4096,,
634,1297,,
635,4231,,
636,3248,,
637,3497,,
638,339,,
639,2212,,
640,2683,,
641,7449,,
642,7367,,
643,6696,,
644,1168,,
645,5915,,
646,6324,,
647,2022,,
648,5825,,
649,335,,
650,840,,
651,2148,,
652,5058,,
653,5695,,
654,1257,,
655,7367,,
656,4384,,
657,1170,,
658,3184,,
659,590,,
660,1257,,
661,1297,,
662,3440,,
663,3248,,
664,869,,
665,5058,,
666,2131,,
667,2131,,
668,4717,,
669,2757,,
670,7887,,
671,332,,
672,7887,,
673,1297,,
674,2022,,
675,1257,,
676,2200,,
677,590,,
678,2022,,
679,5006,,
680,5058,,
681,298,,
682,4253,,
683,1910,,
684,342,,
685,332,,
686,3248,,
687,1786,,
688,5106,,
689,1388,,
690,8021,,
691,6906,,
692,7470,,
693,2148,,
694,6906,,
695,1252,,
696,1329,,
697,2509,,
698,1257,,
699,7557,,
700,3502,,
701,3184,,
702,590,,
703,6906,,
704,5825,,
705,5298,,
706,3217,,
707,4189,,
708,335,,
709,5695,,
710,2200,,
711,1786,,
712,3723,,
713,912,,
714,3502,,
715,6276,,
716,3217,,
717,7790,,
718,2512,,
719,5298,,
720,7449,,
721,7620,,
722,7229,,
723,7213,,
724,2200,,
725,2320,,
726,2683,,
727,6696,,
728,7213,,
729,800,,
730,1093,,
731,2378,,
732,7620,,
733,335,,
734,3184,,
735,7946,,
736,5502,,
737,1505,,
738,4574,,
739,4053,,
740,4053,,
741,5180,,
742,1786,,
743,590,,
744,912,,
745,2832,,
746,800,,
747,590,,
748,5825,,
749,4836,,
750,3184,,
751,3484,,
752,6324,,
753,2809,,
754,4574,,
755,2683,,
756,2001,,
757,1124,,
758,6335,,
759,3248,,
760,5648,,
761,6324,,
762,3723,,
763,1388,,
764,335,,
765,1329,,
766,7449,,
767,2001,,
768,4308,,
769,6009,,
770,1511,,
771,2001,,
772,7642,,
773,4053,,
774,5180,,
775,7642,,
776,1124,,
777,3668,,
778,2200,,
779,7258,,
780,7557,,
781,1124,,
782,869,,
783,342,,
784,5168,,
785,1170,,
786,2856,,
787,2757,,
788,7956,,
789,7887,,
790,4308,,
791,1786,,
792,3440,,
793,4384,,
794,4231,,
795,5298,,
796,7470,,
797,1329,,
798,2001,,
799,1786,,
800,342,,
801,393,,
802,3484,,
803,3355,,
804,2757,,
805,3184,,
806,339,,
807,2757,,
808,2148,,
809,1297,,
810,5298,,
811,1170,,
812,2148,,
813,2816,,
814,7213,,
815,5915,,
816,7946,,
817,4987,,
818,869,,
819,150,,
820,2022,,
821,150,,
822,590,,
823,6270,,
824,1329,,
825,5058,,
826,2148,,
827,1511,,
828,3203,,
829,800,,
830,1511,,
831,5024,,
832,6009,,
833,5180,,
834,2817,,
835,4189,,
836,339,,
837,339,,
838,5966,,
839,4623,,
840,3399,,
841,2757,,
842,5695,,
843,1043,,
844,4231,,
845,7258,,
846,4308,,
847,4384,,
848,4836,,
849,1124,,
850,6335,,
851,3248,,
852,912,,
853,3723,,
854,4717,,
855,1786,,
856,1043,,
857,8021,,
858,7655,,
859,1505,,
860,7620,,
861,7229,,
862,5966,,
863,7258,,
864,4863,,
865,1124,,
866,800,,
867,1093,,
868,5319,,
869,339,,
870,4053,,
871,4863,,
872,4964,,
873,6276,,
874,3184,,
875,2200,,
876,5648,,
877,1119,,
878,7887,,
879,2757,,
880,7946,,
881,7946,,
882,1257,,
883,1511,,
884,3355,,
885,6324,,
886,2001,,
887,335,,
888,332,,
889,5185,,
890,6276,,
891,5825,,
892,6335,,
893,7233,,
894,1252,,
895,1910,,
896,393,,
897,6654,,
898,3399,,
899,1297,,
900,7956,,
901,3184,,
902,7887,,
903,4717,,
904,4717,,
905,1505,,
906,1170,,
907,5106,,
908,3355,,
909,4987,,
910,3440,,
911,3723,,
912,5024,,
913,5966,,
914,3217,,
915,7887,,
916,2007,,
917,4189,,
918,2757,,
919,6426,,
920,3497,,
921,7642,,
922,5825,,
923,393,,
924,2378,,
925,393,,
926,4987,,
927,728,,
928,6276,,
929,5024,,
930,7946,,
931,3248,,
932,5298,,
933,2320,,
934,5106,,
935,2131,,
936,2499,,
937,7213,,
938,2816,,
939,2777,,
940,2757,,
941,7946,,
942,3217,,
943,2509,,
944,3486,,
945,2856,,
946,7887,,
947,4987,,
948,3668,,
949,3203,,
950,1093,,
951,1119,,
952,1329,,
953,2512,,
954,2148,,
955,1170,,
956,2378,,
957,1511,,
958,3486,,
959,2509,,
960,2007,,
961,3486,,
962,1329,,
963,7790,,
964,3184,,
965,2777,,
966,1124,,
967,3355,,
968,63,,
969,5298,,
970,7655,,
971,7213,,
972,2148,,
973,2777,,
974,7956,,
975,7956,,
976,4623,,
977,800,,
978,728,,
979,7470,,
980,332,,
981,2509,,
982,5058,,
983,3486,,
984,1329,,
985,2683,,
986,2512,,
987,2022,,
988,6426,,
989,5185,,
990,3497,,
991,1043,,
992,5180,,
993,5695,,
994,7449,,
995,7449,,
996,2809,,
997,63,,
998,4253,,
999,2212,,
