constraint
"(39, 4623, None, None)"
"(39, 4574, None, None)"
"(39, 7470, None, None)"
"(40, 3440, None, None)"
"(40, 4253, None, None)"
"(40, 590, None, None)"
"(41, 5966, None, None)"
"(41, 2816, None, None)"
"(41, 5180, None, None)"
"(42, 7655, None, None)"
"(42, 298, None, None)"
"(42, 6654, None, None)"
"(43, 2856, None, None)"
"(43, 7470, None, None)"
"(43, 2816, None, None)"
"(44, 5825, None, None)"
"(44, 2856, None, None)"
"(44, 3440, None, None)"
"(45, 5185, None, None)"
"(45, 6324, None, None)"
"(45, 1093, None, None)"
"(46, 4308, None, None)"
"(46, 4253, None, None)"
"(46, 5180, None, None)"
"(47, 7367, None, None)"
"(47, 1388, None, None)"
"(47, 6906, None, None)"
"(48, 1388, None, None)"
"(48, 4253, None, None)"
"(48, 6654, None, None)"
"(49, 3497, None, None)"
"(49, 1252, None, None)"
"(49, 1257, None, None)"
"(50, 4717, None, None)"
"(50, 2683, None, None)"
"(50, 3355, None, None)"
"(51, 3217, None, None)"
"(51, 8021, None, None)"
"(51, 4863, None, None)"
"(52, 2320, None, None)"
"(52, 7258, None, None)"
"(52, 4836, None, None)"
"(53, 1329, None, None)"
"(53, 590, None, None)"
"(53, 1511, None, None)"
"(54, 1329, None, None)"
"(54, 7946, None, None)"
"(54, 1119, None, None)"
"(55, 5915, None, None)"
"(55, 1910, None, None)"
"(55, 1388, None, None)"
"(56, 800, None, None)"
"(56, 1252, None, None)"
"(56, 342, None, None)"
"(57, 5825, None, None)"
"(57, 7258, None, None)"
"(57, 298, None, None)"
"(58, 5319, None, None)"
"(58, 5168, None, None)"
"(58, 1124, None, None)"
"(59, 4717, None, None)"
"(59, 7233, None, None)"
"(59, 2499, None, None)"
"(60, 1833, None, None)"
"(60, 3484, None, None)"
"(60, 335, None, None)"
"(61, 1168, None, None)"
"(61, 7233, None, None)"
"(61, 5168, None, None)"
"(62, 3484, None, None)"
"(62, 4987, None, None)"
"(62, 1329, None, None)"
"(63, 7258, None, None)"
"(63, 3497, None, None)"
"(63, 5006, None, None)"
"(64, 5648, None, None)"
"(64, 2148, None, None)"
"(64, 1257, None, None)"
"(65, 5695, None, None)"
"(65, 7946, None, None)"
"(65, 4253, None, None)"
"(66, 2320, None, None)"
"(66, 4964, None, None)"
"(66, 2509, None, None)"
"(67, 2509, None, None)"
"(67, 5825, None, None)"
"(67, 1168, None, None)"
"(68, 3355, None, None)"
"(68, 4096, None, None)"
"(68, 840, None, None)"
"(69, 4096, None, None)"
"(69, 5319, None, None)"
"(69, 5298, None, None)"
"(70, 6696, None, None)"
"(70, 8021, None, None)"
"(70, 3484, None, None)"
"(71, 3355, None, None)"
"(71, 4836, None, None)"
"(71, 393, None, None)"
"(72, 4987, None, None)"
"(72, 3440, None, None)"
"(72, 3502, None, None)"
"(73, 5915, None, None)"
"(73, 6335, None, None)"
"(73, 6654, None, None)"
"(74, 4863, None, None)"
"(74, 2816, None, None)"
"(74, 4623, None, None)"
"(75, 2683, None, None)"
"(75, 2320, None, None)"
"(75, 335, None, None)"
"(76, 3484, None, None)"
"(76, 342, None, None)"
"(76, 5168, None, None)"
"(77, 2832, None, None)"
"(77, 7233, None, None)"
"(77, 7557, None, None)"
"(78, 2131, None, None)"
"(78, 4623, None, None)"
"(78, 7470, None, None)"
"(79, 4253, None, None)"
"(79, 590, None, None)"
"(79, 5966, None, None)"
"(80, 5695, None, None)"
"(80, 7233, None, None)"
"(80, 1119, None, None)"
"(81, 342, None, None)"
"(81, 5825, None, None)"
"(81, 1511, None, None)"
"(82, 4836, None, None)"
"(82, 3355, None, None)"
"(82, 2509, None, None)"
"(83, 840, None, None)"
"(83, 7449, None, None)"
"(83, 3497, None, None)"
"(84, 3184, None, None)"
"(84, 4964, None, None)"
"(84, 2816, None, None)"
"(85, 6324, None, None)"
"(85, 840, None, None)"
"(85, 2683, None, None)"
"(86, 1168, None, None)"
"(86, 3217, None, None)"
"(86, 3355, None, None)"
"(87, 5168, None, None)"
"(87, 6276, None, None)"
"(87, 7470, None, None)"
"(88, 2320, None, None)"
"(88, 7470, None, None)"
"(88, 1257, None, None)"
"(89, 4987, None, None)"
"(89, 1511, None, None)"
"(89, 7233, None, None)"
"(90, 4308, None, None)"
"(90, 4623, None, None)"
"(90, 5180, None, None)"
"(91, 1388, None, None)"
"(91, 6276, None, None)"
"(91, 5695, None, None)"
"(92, 6276, None, None)"
"(92, 3355, None, None)"
"(92, 5298, None, None)"
"(93, 3723, None, None)"
"(93, 8021, None, None)"
"(93, 1252, None, None)"
"(94, 3184, None, None)"
"(94, 1168, None, None)"
"(94, 1093, None, None)"
"(95, 3668, None, None)"
"(95, 1168, None, None)"
"(95, 1093, None, None)"
"(96, 7946, None, None)"
"(96, 6906, None, None)"
"(96, 5825, None, None)"
"(97, 1252, None, None)"
"(97, 4623, None, None)"
"(97, 4308, None, None)"
"(98, 2816, None, None)"
"(98, 3484, None, None)"
"(98, 7642, None, None)"
"(99, 7449, None, None)"
"(99, 3502, None, None)"
"(99, 2499, None, None)"
"(100, 7449, None, None)"
"(100, 3668, None, None)"
"(100, 4987, None, None)"
"(101, 2856, None, None)"
"(101, 3484, None, None)"
"(101, 5006, None, None)"
"(102, 5185, None, None)"
"(102, 3440, None, None)"
"(102, 5010, None, None)"
"(103, 2816, None, None)"
"(103, 4987, None, None)"
"(103, 1093, None, None)"
"(104, 840, None, None)"
"(104, 1252, None, None)"
"(104, 6324, None, None)"
"(105, 2856, None, None)"
"(105, 5168, None, None)"
"(105, 1388, None, None)"
"(106, 6906, None, None)"
"(106, 5006, None, None)"
"(106, 342, None, None)"
"(107, 5966, None, None)"
"(107, 5168, None, None)"
"(107, 4987, None, None)"
"(108, 1388, None, None)"
"(108, 5180, None, None)"
"(108, 3668, None, None)"
"(109, 3497, None, None)"
"(109, 7213, None, None)"
"(109, 332, None, None)"
"(110, 5825, None, None)"
"(110, 2131, None, None)"
"(110, 1511, None, None)"
"(111, 1119, None, None)"
"(111, 393, None, None)"
"(111, 3440, None, None)"
"(112, 4574, None, None)"
"(112, 5319, None, None)"
"(112, 7233, None, None)"
"(113, 4308, None, None)"
"(113, 3723, None, None)"
"(113, 5648, None, None)"
"(114, 63, None, None)"
"(114, 2856, None, None)"
"(114, 5010, None, None)"
"(115, 5695, None, None)"
"(115, 6654, None, None)"
"(115, 840, None, None)"
"(116, 2320, None, None)"
"(116, 7655, None, None)"
"(116, 4836, None, None)"
"(117, 3497, None, None)"
"(117, 5006, None, None)"
"(117, 6324, None, None)"
"(118, 590, None, None)"
"(118, 1119, None, None)"
"(118, 5966, None, None)"
"(119, 3484, None, None)"
"(119, 2148, None, None)"
"(119, 4964, None, None)"
"(120, 5966, None, None)"
"(120, 3484, None, None)"
"(120, 2131, None, None)"
"(121, 1910, None, None)"
"(121, 3203, None, None)"
"(121, 342, None, None)"
"(122, 1252, None, None)"
"(122, 1833, None, None)"
"(122, 2683, None, None)"
"(123, 5915, None, None)"
"(123, 4717, None, None)"
"(123, 298, None, None)"
"(124, 5010, None, None)"
"(124, 1168, None, None)"
"(124, 3497, None, None)"
"(125, 4987, None, None)"
"(125, 3184, None, None)"
"(125, 5648, None, None)"
"(126, 1124, None, None)"
"(126, 1252, None, None)"
"(126, 2509, None, None)"
"(127, 4717, None, None)"
"(127, 5825, None, None)"
"(127, 1329, None, None)"
"(128, 6906, None, None)"
"(128, 2148, None, None)"
"(128, 2832, None, None)"
"(129, 2148, None, None)"
"(129, 5966, None, None)"
"(129, 2683, None, None)"
"(130, 1329, None, None)"
"(130, 5010, None, None)"
"(130, 3184, None, None)"
"(131, 1910, None, None)"
"(131, 3355, None, None)"
"(131, 5966, None, None)"
"(132, 4253, None, None)"
"(132, 3497, None, None)"
"(132, 6654, None, None)"
"(133, 7557, None, None)"
"(133, 3355, None, None)"
"(133, 5648, None, None)"
"(134, 5966, None, None)"
"(134, 5298, None, None)"
"(134, 335, None, None)"
"(135, 1252, None, None)"
"(135, 63, None, None)"
"(135, 6654, None, None)"
"(136, 5915, None, None)"
"(136, 4836, None, None)"
"(136, 3184, None, None)"
"(137, 1910, None, None)"
"(137, 3668, None, None)"
"(137, 2856, None, None)"
"(138, 6335, None, None)"
"(138, 2856, None, None)"
"(138, 7557, None, None)"
"(139, 7946, None, None)"
"(139, 8021, None, None)"
"(139, 1329, None, None)"
"(140, 5298, None, None)"
"(140, 2816, None, None)"
"(140, 1124, None, None)"
"(141, 342, None, None)"
"(141, 2509, None, None)"
"(141, 7642, None, None)"
"(142, 4717, None, None)"
"(142, 1093, None, None)"
"(142, 3723, None, None)"
"(143, 3723, None, None)"
"(143, 5180, None, None)"
"(143, 3668, None, None)"
"(144, 5006, None, None)"
"(144, 2816, None, None)"
"(144, 4574, None, None)"
"(145, 3484, None, None)"
"(145, 3502, None, None)"
"(145, 6906, None, None)"
"(146, 1124, None, None)"
"(146, 5010, None, None)"
"(146, 332, None, None)"
"(147, 3484, None, None)"
"(147, 7449, None, None)"
"(147, 5915, None, None)"
"(148, 2131, None, None)"
"(148, 5010, None, None)"
"(148, 2509, None, None)"
"(149, 3184, None, None)"
"(149, 5180, None, None)"
"(149, 6906, None, None)"
"(150, 1511, None, None)"
"(150, 2683, None, None)"
"(150, 1833, None, None)"
"(151, 7449, None, None)"
"(151, 5695, None, None)"
"(151, 1257, None, None)"
"(152, 7258, None, None)"
"(152, 5180, None, None)"
"(152, 6906, None, None)"
"(153, 3497, None, None)"
"(153, 6276, None, None)"
"(153, 1388, None, None)"
"(154, 1329, None, None)"
"(154, 7655, None, None)"
"(154, 840, None, None)"
"(155, 1093, None, None)"
"(155, 342, None, None)"
"(155, 4863, None, None)"
"(156, 7258, None, None)"
"(156, 5180, None, None)"
"(156, 1388, None, None)"
"(157, 2320, None, None)"
"(157, 393, None, None)"
"(157, 7642, None, None)"
"(158, 3668, None, None)"
"(158, 5966, None, None)"
"(158, 3502, None, None)"
"(159, 2320, None, None)"
"(159, 8021, None, None)"
"(159, 5825, None, None)"
"(160, 840, None, None)"
"(160, 6696, None, None)"
"(160, 5006, None, None)"
"(161, 4623, None, None)"
"(161, 332, None, None)"
"(161, 3497, None, None)"
"(162, 4574, None, None)"
"(162, 5825, None, None)"
"(162, 7655, None, None)"
"(163, 4308, None, None)"
"(163, 342, None, None)"
"(163, 6276, None, None)"
"(164, 3723, None, None)"
"(164, 1833, None, None)"
"(164, 2816, None, None)"
"(165, 7258, None, None)"
"(165, 393, None, None)"
"(165, 5006, None, None)"
"(166, 4964, None, None)"
"(166, 7642, None, None)"
"(166, 1168, None, None)"
"(167, 3355, None, None)"
"(167, 5298, None, None)"
"(167, 3484, None, None)"
"(168, 332, None, None)"
"(168, 1833, None, None)"
"(168, 7213, None, None)"
"(169, 7258, None, None)"
"(169, 4253, None, None)"
"(169, 2509, None, None)"
"(170, 2509, None, None)"
"(170, 1119, None, None)"
"(170, 2499, None, None)"
"(171, 5825, None, None)"
"(171, 5695, None, None)"
"(171, 3440, None, None)"
"(172, 7655, None, None)"
"(172, 3668, None, None)"
"(172, 6906, None, None)"
"(173, 3440, None, None)"
"(173, 7557, None, None)"
"(173, 4863, None, None)"
"(174, 3668, None, None)"
"(174, 590, None, None)"
"(174, 5168, None, None)"
"(175, 6276, None, None)"
"(175, 2499, None, None)"
"(175, 1168, None, None)"
"(176, 5915, None, None)"
"(176, 1329, None, None)"
"(176, 3355, None, None)"
"(177, 5006, None, None)"
"(177, 6696, None, None)"
"(177, 590, None, None)"
"(178, 7258, None, None)"
"(178, 7449, None, None)"
"(178, 4863, None, None)"
"(179, 6335, None, None)"
"(179, 4574, None, None)"
"(179, 332, None, None)"
"(180, 7557, None, None)"
"(180, 3355, None, None)"
"(180, 5966, None, None)"
"(181, 1168, None, None)"
"(181, 4308, None, None)"
"(181, 2816, None, None)"
"(182, 3502, None, None)"
"(182, 3484, None, None)"
"(182, 1833, None, None)"
"(183, 8021, None, None)"
"(183, 4717, None, None)"
"(183, 3217, None, None)"
"(184, 3203, None, None)"
"(184, 7470, None, None)"
"(184, 332, None, None)"
"(185, 3203, None, None)"
"(185, 2131, None, None)"
"(185, 298, None, None)"
"(186, 6324, None, None)"
"(186, 6654, None, None)"
"(186, 6270, None, None)"
"(187, 332, None, None)"
"(187, 5825, None, None)"
"(187, 1168, None, None)"
"(188, 6276, None, None)"
"(188, 8021, None, None)"
"(188, 298, None, None)"
"(189, 7233, None, None)"
"(189, 6335, None, None)"
"(189, 1124, None, None)"
"(190, 7946, None, None)"
"(190, 6335, None, None)"
"(190, 5319, None, None)"
"(191, 3484, None, None)"
"(191, 6696, None, None)"
"(191, 3184, None, None)"
"(192, 298, None, None)"
"(192, 2320, None, None)"
"(192, 1124, None, None)"
"(193, 3497, None, None)"
"(193, 4574, None, None)"
"(193, 3502, None, None)"
"(194, 3497, None, None)"
"(194, 1093, None, None)"
"(194, 590, None, None)"
"(195, 3184, None, None)"
"(195, 2856, None, None)"
"(195, 7946, None, None)"
"(196, 4863, None, None)"
"(196, 840, None, None)"
"(196, 1511, None, None)"
"(197, 4623, None, None)"
"(197, 6270, None, None)"
"(197, 332, None, None)"
"(198, 1329, None, None)"
"(198, 4836, None, None)"
"(198, 4987, None, None)"
"(199, 2509, None, None)"
"(199, 6270, None, None)"
"(199, 5185, None, None)"
"(200, 1119, None, None)"
"(200, 1329, None, None)"
"(200, 2499, None, None)"
"(201, 6270, None, None)"
"(201, 1511, None, None)"
"(201, 8021, None, None)"
"(202, 3484, None, None)"
"(202, 7449, None, None)"
"(202, 7470, None, None)"
"(203, 1388, None, None)"
"(203, 342, None, None)"
"(203, 5695, None, None)"
"(204, 2320, None, None)"
"(204, 4863, None, None)"
"(204, 5006, None, None)"
"(205, 4574, None, None)"
"(205, 3668, None, None)"
"(205, 4308, None, None)"
"(206, 4308, None, None)"
"(206, 2320, None, None)"
"(206, 332, None, None)"
"(207, 5168, None, None)"
"(207, 5298, None, None)"
"(207, 4096, None, None)"
"(208, 1124, None, None)"
"(208, 4863, None, None)"
"(208, 1329, None, None)"
"(209, 342, None, None)"
"(209, 5319, None, None)"
"(209, 3217, None, None)"
"(210, 5185, None, None)"
"(210, 3203, None, None)"
"(210, 332, None, None)"
"(211, 6696, None, None)"
"(211, 1168, None, None)"
"(211, 4717, None, None)"
"(212, 298, None, None)"
"(212, 1168, None, None)"
"(212, 3502, None, None)"
"(213, 3484, None, None)"
"(213, 3502, None, None)"
"(213, 3497, None, None)"
"(214, 840, None, None)"
"(214, 3440, None, None)"
"(214, 298, None, None)"
"(215, 7655, None, None)"
"(215, 1329, None, None)"
"(215, 7258, None, None)"
"(216, 5915, None, None)"
"(216, 7655, None, None)"
"(216, 393, None, None)"
"(217, 6276, None, None)"
"(217, 3440, None, None)"
"(217, 4964, None, None)"
"(218, 1252, None, None)"
"(218, 4574, None, None)"
"(218, 4623, None, None)"
"(219, 5168, None, None)"
"(219, 5185, None, None)"
"(219, 3184, None, None)"
"(220, 63, None, None)"
"(220, 6270, None, None)"
"(220, 4623, None, None)"
"(221, 840, None, None)"
"(221, 1119, None, None)"
"(221, 3502, None, None)"
"(222, 4836, None, None)"
"(222, 5825, None, None)"
"(222, 7258, None, None)"
"(223, 7470, None, None)"
"(223, 5966, None, None)"
"(223, 7449, None, None)"
"(224, 1124, None, None)"
"(224, 4623, None, None)"
"(224, 6324, None, None)"
"(225, 3184, None, None)"
"(225, 6276, None, None)"
"(225, 4964, None, None)"
"(226, 3440, None, None)"
"(226, 7233, None, None)"
"(226, 5319, None, None)"
"(227, 4096, None, None)"
"(227, 4253, None, None)"
"(227, 298, None, None)"
"(228, 7946, None, None)"
"(228, 1124, None, None)"
"(228, 590, None, None)"
"(229, 1329, None, None)"
"(229, 332, None, None)"
"(229, 3184, None, None)"
"(230, 2509, None, None)"
"(230, 3217, None, None)"
"(230, 3668, None, None)"
"(231, 3484, None, None)"
"(231, 7367, None, None)"
"(231, 7946, None, None)"
"(232, 2816, None, None)"
"(232, 5695, None, None)"
"(232, 3668, None, None)"
"(233, 4623, None, None)"
"(233, 6335, None, None)"
"(233, 5185, None, None)"
"(234, 1833, None, None)"
"(234, 332, None, None)"
"(234, 5319, None, None)"
"(235, 1257, None, None)"
"(235, 5010, None, None)"
"(235, 7449, None, None)"
"(236, 5298, None, None)"
"(236, 4987, None, None)"
"(236, 7946, None, None)"
"(237, 5185, None, None)"
"(237, 5168, None, None)"
"(237, 335, None, None)"
"(238, 840, None, None)"
"(238, 7449, None, None)"
"(238, 342, None, None)"
"(239, 5825, None, None)"
"(239, 4253, None, None)"
"(239, 6276, None, None)"
"(240, 7233, None, None)"
"(240, 7946, None, None)"
"(240, 1329, None, None)"
"(241, 342, None, None)"
"(241, 2832, None, None)"
"(241, 2509, None, None)"
"(242, 63, None, None)"
"(242, 332, None, None)"
"(242, 1910, None, None)"
"(243, 2832, None, None)"
"(243, 4623, None, None)"
"(243, 5168, None, None)"
"(244, 3440, None, None)"
"(244, 1329, None, None)"
"(244, 7449, None, None)"
"(245, 1252, None, None)"
"(245, 5966, None, None)"
"(245, 1124, None, None)"
"(246, 7557, None, None)"
"(246, 5825, None, None)"
"(246, 4623, None, None)"
"(247, 63, None, None)"
"(247, 6276, None, None)"
"(247, 2148, None, None)"
"(248, 3502, None, None)"
"(248, 7470, None, None)"
"(248, 7367, None, None)"
"(249, 298, None, None)"
"(249, 5648, None, None)"
"(249, 6654, None, None)"
"(250, 7258, None, None)"
"(250, 7233, None, None)"
"(250, 4574, None, None)"
"(251, 5825, None, None)"
"(251, 1252, None, None)"
"(251, 4964, None, None)"
"(252, 7367, None, None)"
"(252, 5648, None, None)"
"(252, 298, None, None)"
"(253, 5915, None, None)"
"(253, 7213, None, None)"
"(253, 3203, None, None)"
"(254, 2856, None, None)"
"(254, 3440, None, None)"
"(254, 6696, None, None)"
"(255, 7367, None, None)"
"(255, 8021, None, None)"
"(255, 4574, None, None)"
"(256, 840, None, None)"
"(256, 1119, None, None)"
"(256, 2683, None, None)"
"(257, 4717, None, None)"
"(257, 3184, None, None)"
"(257, 2683, None, None)"
"(258, 1329, None, None)"
"(258, 4308, None, None)"
"(258, 332, None, None)"
"(259, 3668, None, None)"
"(259, 3484, None, None)"
"(259, 5648, None, None)"
"(260, 5915, None, None)"
"(260, 1511, None, None)"
"(260, 5180, None, None)"
"(261, 4253, None, None)"
"(261, 5825, None, None)"
"(261, 3484, None, None)"
"(262, 6654, None, None)"
"(262, 6906, None, None)"
"(262, 7367, None, None)"
"(263, 1910, None, None)"
"(263, 2499, None, None)"
"(263, 3440, None, None)"
"(264, 5006, None, None)"
"(264, 5180, None, None)"
"(264, 5695, None, None)"
"(265, 7258, None, None)"
"(265, 2499, None, None)"
"(265, 2832, None, None)"
"(266, 3497, None, None)"
"(266, 7213, None, None)"
"(266, 7233, None, None)"
"(267, 6270, None, None)"
"(267, 4863, None, None)"
"(267, 2320, None, None)"
"(268, 3440, None, None)"
"(268, 6906, None, None)"
"(268, 5006, None, None)"
"(269, 2148, None, None)"
"(269, 4308, None, None)"
"(269, 3440, None, None)"
"(270, 1252, None, None)"
"(270, 1910, None, None)"
"(270, 3502, None, None)"
"(271, 1252, None, None)"
"(271, 3484, None, None)"
"(271, 1329, None, None)"
"(272, 4987, None, None)"
"(272, 5319, None, None)"
"(272, 298, None, None)"
"(273, 7213, None, None)"
"(273, 1093, None, None)"
"(273, 3184, None, None)"
"(274, 1252, None, None)"
"(274, 2832, None, None)"
"(274, 1511, None, None)"
"(275, 5185, None, None)"
"(275, 2683, None, None)"
"(275, 1833, None, None)"
"(276, 4574, None, None)"
"(276, 5966, None, None)"
"(276, 7557, None, None)"
"(277, 5010, None, None)"
"(277, 342, None, None)"
"(277, 3184, None, None)"
"(278, 1329, None, None)"
"(278, 5915, None, None)"
"(278, 5298, None, None)"
"(279, 4574, None, None)"
"(279, 3440, None, None)"
"(279, 2320, None, None)"
"(280, 4717, None, None)"
"(280, 7557, None, None)"
"(280, 1833, None, None)"
"(281, 2816, None, None)"
"(281, 7258, None, None)"
"(281, 3502, None, None)"
"(282, 2320, None, None)"
"(282, 1119, None, None)"
"(282, 5648, None, None)"
"(283, 4863, None, None)"
"(283, 3184, None, None)"
"(283, 590, None, None)"
"(284, 5648, None, None)"
"(284, 7470, None, None)"
"(284, 1257, None, None)"
"(285, 590, None, None)"
"(285, 840, None, None)"
"(285, 4717, None, None)"
"(286, 3440, None, None)"
"(286, 1257, None, None)"
"(286, 1511, None, None)"
"(287, 2509, None, None)"
"(287, 5966, None, None)"
"(287, 2816, None, None)"
"(288, 6906, None, None)"
"(288, 4836, None, None)"
"(288, 7258, None, None)"
"(289, 6324, None, None)"
"(289, 4253, None, None)"
"(289, 5648, None, None)"
"(290, 7449, None, None)"
"(290, 5319, None, None)"
"(290, 5695, None, None)"
"(291, 590, None, None)"
"(291, 3440, None, None)"
"(291, 3355, None, None)"
"(292, 2499, None, None)"
"(292, 6335, None, None)"
"(292, 4717, None, None)"
"(293, 4253, None, None)"
"(293, 6270, None, None)"
"(293, 5180, None, None)"
"(294, 5180, None, None)"
"(294, 2832, None, None)"
"(294, 1168, None, None)"
"(295, 4964, None, None)"
"(295, 1168, None, None)"
"(295, 7233, None, None)"
"(296, 1388, None, None)"
"(296, 1093, None, None)"
"(296, 3723, None, None)"
"(297, 5966, None, None)"
"(297, 6906, None, None)"
"(297, 4987, None, None)"
"(298, 4308, None, None)"
"(298, 7946, None, None)"
"(298, 2509, None, None)"
"(299, 3184, None, None)"
"(299, 6654, None, None)"
"(299, 4623, None, None)"
"(300, 3668, None, None)"
"(300, 2509, None, None)"
"(300, 298, None, None)"
"(301, 5168, None, None)"
"(301, 5966, None, None)"
"(301, 3184, None, None)"
"(302, 2832, None, None)"
"(302, 5006, None, None)"
"(302, 1093, None, None)"
"(303, 3184, None, None)"
"(303, 2832, None, None)"
"(303, 5010, None, None)"
"(304, 3502, None, None)"
"(304, 5010, None, None)"
"(304, 5298, None, None)"
"(305, 1329, None, None)"
"(305, 3217, None, None)"
"(305, 1257, None, None)"
"(306, 332, None, None)"
"(306, 5298, None, None)"
"(306, 5180, None, None)"
"(307, 393, None, None)"
"(307, 5825, None, None)"
"(307, 5006, None, None)"
"(308, 5298, None, None)"
"(308, 1093, None, None)"
"(308, 6270, None, None)"
"(309, 6270, None, None)"
"(309, 4096, None, None)"
"(309, 7642, None, None)"
"(310, 3484, None, None)"
"(310, 4253, None, None)"
"(310, 3440, None, None)"
"(311, 7946, None, None)"
"(311, 5298, None, None)"
"(311, 3497, None, None)"
"(312, 3203, None, None)"
"(312, 1329, None, None)"
"(312, 840, None, None)"
"(313, 4308, None, None)"
"(313, 335, None, None)"
"(313, 8021, None, None)"
"(314, 4253, None, None)"
"(314, 3497, None, None)"
"(314, 7233, None, None)"
"(315, 7655, None, None)"
"(315, 5185, None, None)"
"(315, 2131, None, None)"
"(316, 3497, None, None)"
"(316, 3723, None, None)"
"(316, 7655, None, None)"
"(317, 3668, None, None)"
"(317, 3502, None, None)"
"(317, 1093, None, None)"
"(318, 5825, None, None)"
"(318, 3484, None, None)"
"(318, 1124, None, None)"
"(319, 5648, None, None)"
"(319, 3184, None, None)"
"(319, 2816, None, None)"
"(320, 2131, None, None)"
"(320, 4863, None, None)"
"(320, 3484, None, None)"
"(321, 6270, None, None)"
"(321, 6906, None, None)"
"(321, 3355, None, None)"
"(322, 2683, None, None)"
"(322, 6276, None, None)"
"(322, 5010, None, None)"
"(323, 1388, None, None)"
"(323, 3184, None, None)"
"(323, 1833, None, None)"
"(324, 5319, None, None)"
"(324, 4308, None, None)"
"(324, 6270, None, None)"
"(325, 5915, None, None)"
"(325, 393, None, None)"
"(325, 1388, None, None)"
"(326, 2131, None, None)"
"(326, 5695, None, None)"
"(326, 6324, None, None)"
"(327, 6696, None, None)"
"(327, 5966, None, None)"
"(327, 6654, None, None)"
"(328, 5915, None, None)"
"(328, 3184, None, None)"
"(328, 7470, None, None)"
"(329, 335, None, None)"
"(329, 5168, None, None)"
"(329, 1168, None, None)"
"(330, 4836, None, None)"
"(330, 5825, None, None)"
"(330, 3203, None, None)"
"(331, 7258, None, None)"
"(331, 1168, None, None)"
"(331, 6696, None, None)"
"(332, 7367, None, None)"
"(332, 5915, None, None)"
"(332, 3203, None, None)"
"(333, 4717, None, None)"
"(333, 2816, None, None)"
"(333, 5319, None, None)"
"(334, 7449, None, None)"
"(334, 590, None, None)"
"(334, 1252, None, None)"
