u,i1,i2,nl
915,,6270,
916,,6270,
917,,6270,
918,,840,
919,,6906,
920,,6270,
921,,6270,
922,,2683,
923,,6270,
924,,6270,
925,,6270,
926,,800,
927,,6270,
928,,6270,
929,,1093,
930,,6906,
931,,800,
932,,2499,
933,,6906,
934,,6906,
935,,6270,
936,,840,
937,,7655,
938,,2499,
939,,6270,
940,,2683,
941,,2499,
942,,7655,
943,,6270,
944,,6270,
945,,6270,
946,,5010,
947,,6270,
948,,5006,
949,,840,
950,,2499,
951,,840,
952,,840,
953,,6270,
954,,6270,
955,,6270,
956,,6270,
957,,6270,
958,,6270,
959,,6270,
960,,5010,
961,,6270,
962,,6270,
963,,5006,
964,,840,
965,,6270,
966,,6270,
967,,6906,
968,,6270,
969,,6270,
970,,840,
971,,840,
972,,2499,
973,,840,
974,,2499,
975,,5006,
976,,6270,
977,,5010,
978,,5006,
979,,5010,
980,,7655,
981,,5010,
982,,6906,
983,,840,
984,,840,
985,,6270,
986,,840,
987,,6270,
988,,840,
989,,840,
990,,6270,
991,,2499,
992,,5010,
993,,6270,
994,,6270,
995,,840,
996,,840,
997,,840,
998,,840,
999,,2499,
