u,i1,i2,nl
178,,840.0,
179,,3184.0,
180,,6270.0,
181,,840.0,
182,,840.0,
183,,5010.0,
184,,335.0,
185,,840.0,
186,,6270.0,
187,,2499.0,
188,,7655.0,
189,,5319.0,
190,,1168.0,
191,,5010.0,
192,,5010.0,
193,,2856.0,
194,,840.0,
195,,6270.0,
196,,2499.0,
197,,840.0,
198,,6270.0,
199,,840.0,
200,,840.0,
201,,6270.0,
202,,6270.0,
203,,840.0,
204,,840.0,
205,,6270.0,
206,,6270.0,
207,,5010.0,
208,,6276.0,
209,,5010.0,
210,,5006.0,
211,,5006.0,
212,,7655.0,
213,,840.0,
214,,6270.0,
215,,5010.0,
216,,840.0,
217,,6270.0,
218,,5010.0,
219,,5010.0,
220,,3203.0,
221,,2683.0,
222,,6270.0,
223,,6270.0,
224,,6270.0,
225,,5010.0,
226,,2499.0,
227,,6270.0,
228,,6270.0,
229,,6270.0,
230,,6270.0,
231,,3203.0,
232,,5010.0,
233,,6270.0,
234,,5006.0,
235,,1168.0,
236,,6696.0,
237,,5006.0,
238,,5006.0,
239,,7655.0,
240,,5006.0,
241,,5168.0,
242,,63.0,
243,,1168.0,
244,,800.0,
245,,6276.0,
246,,5006.0,
247,,2683.0,
248,,2683.0,
249,,6906.0,
250,,,"[178.8, 23.0, 0.0, 13.0, 16.0, 47.0, 0.0]"
251,,,"[1120.5, 159.0, 11.0, 6.0, 65.0, 233.0, 3.0]"
252,,,"[256.1, 3.0, 27.0, 11.0, 12.0, 6.0, 17.0]"
253,,,"[319.1, 22.0, 42.0, 39.0, 21.0, 32.0, 12.0]"
254,,,"[194.9, 14.0, 51.0, 6.0, 4.0, 6.0, 8.0]"
255,,,"[722.7, 35.0, 255.0, 13.0, 15.0, 98.0, 42.0]"
256,,,"[300.5, 10.0, 2.0, 14.0, 20.0, 13.0, 17.0]"
257,,,"[300.5, 10.0, 2.0, 14.0, 20.0, 13.0, 17.0]"
258,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
259,,,"[3.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
260,,,"[36.6, 3.0, 6.0, 20.0, 2.0, 1.0, 1.0]"
261,,,"[312.8, 18.0, 31.0, 5.0, 14.0, 33.0, 15.0]"
262,,,"[58.6, 4.0, 15.0, 8.0, 3.0, 1.0, 2.0]"
263,,,"[58.6, 4.0, 15.0, 8.0, 3.0, 1.0, 2.0]"
264,,,"[41.9, 4.0, 9.0, 0.0, 3.0, 2.0, 1.0]"
265,,,"[54.6, 7.0, 0.0, 10.0, 2.0, 14.0, 0.0]"
266,,,"[57.3, 0.0, 43.0, 0.0, 0.0, 0.0, 5.0]"
267,,,"[7.9, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
268,,,"[114.2, 1.0, 5.0, 11.0, 30.0, 1.0, 2.0]"
269,,,"[229.9, 14.0, 18.0, 18.0, 6.0, 6.0, 11.0]"
270,,,"[99.2, 2.0, 23.0, 3.0, 13.0, 5.0, 6.0]"
271,,,"[135.3, 18.0, 6.0, 4.0, 1.0, 38.0, 0.0]"
272,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
273,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
274,,,"[101.0, 5.0, 25.0, 1.0, 6.0, 10.0, 4.0]"
275,,,"[7.9, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
276,,,"[175.1, 12.0, 91.0, 2.0, 0.0, 24.0, 9.0]"
277,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
278,,,"[39.8, 3.0, 18.0, 0.0, 0.0, 6.0, 1.0]"
279,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
280,,,"[217.7, 17.0, 1.0, 13.0, 51.0, 18.0, 0.0]"
281,,,"[107.4, 0.0, 45.0, 0.0, 1.0, 0.0, 9.0]"
282,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
283,,,"[168.6, 20.0, 12.0, 1.0, 5.0, 18.0, 4.0]"
284,,,"[201.1, 6.0, 29.0, 25.0, 36.0, 8.0, 7.0]"
285,,,"[144.7, 11.0, 32.0, 30.0, 3.0, 20.0, 6.0]"
286,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
287,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
288,,,"[167.1, 4.0, 18.0, 9.0, 11.0, 3.0, 9.0]"
289,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
290,,,"[179.9, 9.0, 32.0, 36.0, 26.0, 16.0, 6.0]"
291,,,"[79.5, 8.0, 16.0, 8.0, 2.0, 3.0, 2.0]"
292,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
293,,,"[7.9, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
294,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
295,,,"[17.8, 0.0, 8.0, 2.0, 2.0, 0.0, 1.0]"
296,,,"[68.3, 6.0, 7.0, 4.0, 8.0, 6.0, 1.0]"
297,,,"[391.4, 50.0, 21.0, 28.0, 16.0, 29.0, 6.0]"
298,,,"[243.0, 17.0, 82.0, 18.0, 18.0, 23.0, 9.0]"
299,,,"[115.0, 8.0, 34.0, 4.0, 7.0, 7.0, 5.0]"
300,,,"[453.1, 25.0, 226.0, 17.0, 9.0, 27.0, 24.0]"
301,,,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
302,,,"[1254.8, 142.0, 8.0, 20.0, 176.0, 172.0, 2.0]"
303,,,"[140.7, 13.0, 4.0, 28.0, 24.0, 23.0, 0.0]"
304,,,"[294.3, 30.0, 8.0, 14.0, 7.0, 14.0, 8.0]"
305,,,"[25.3, 0.0, 12.0, 11.0, 4.0, 1.0, 1.0]"
306,,,"[98.2, 10.0, 12.0, 1.0, 2.0, 17.0, 2.0]"
307,,,"[70.8, 2.0, 30.0, 12.0, 7.0, 4.0, 4.0]"
308,,,"[254.1, 30.0, 29.0, 7.0, 9.0, 13.0, 5.0]"
309,,,"[245.1, 7.0, 7.0, 28.0, 83.0, 6.0, 1.0]"
310,,,"[55.1, 6.0, 3.0, 1.0, 1.0, 8.0, 1.0]"
311,,,"[61.8, 0.0, 42.0, 7.0, 0.0, 0.0, 5.0]"
312,,,"[273.5, 9.0, 86.0, 6.0, 6.0, 18.0, 17.0]"
313,,,"[112.8, 1.0, 30.0, 4.0, 8.0, 1.0, 8.0]"
314,,,"[65.1, 5.0, 3.0, 5.0, 12.0, 8.0, 0.0]"
315,,,"[135.3, 18.0, 6.0, 4.0, 1.0, 38.0, 0.0]"
316,,,"[63.5, 4.0, 28.0, 3.0, 1.0, 10.0, 2.0]"
317,,,"[211.3, 10.0, 28.0, 16.0, 5.0, 5.0, 11.0]"
318,,,"[351.2, 36.0, 3.0, 20.0, 35.0, 70.0, 5.0]"
319,,,"[21.3, 0.0, 7.0, 0.0, 2.0, 0.0, 1.0]"
320,,,"[53.7, 0.0, 26.0, 30.0, 3.0, 0.0, 4.0]"
321,,,"[134.6, 7.0, 35.0, 4.0, 5.0, 14.0, 6.0]"
322,,,"[154.2, 0.0, 145.0, 0.0, 0.0, 0.0, 13.0]"
323,,,"[83.8, 8.0, 11.0, 4.0, 2.0, 5.0, 2.0]"
324,,,"[101.1, 13.0, 6.0, 0.0, 2.0, 6.0, 2.0]"
325,,,"[86.3, 8.0, 12.0, 4.0, 4.0, 4.0, 2.0]"
326,,,"[23.1, 1.0, 1.0, 2.0, 2.0, 1.0, 0.0]"
327,,,"[79.8, 3.0, 0.0, 12.0, 5.0, 1.0, 4.0]"
328,,,"[21.8, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
329,,,"[2161.0, 154.0, 1083.0, 32.0, 66.0, 93.0, 102.0]"
330,,,"[36.6, 3.0, 6.0, 20.0, 2.0, 1.0, 1.0]"
331,,,"[244.3, 21.0, 4.0, 0.0, 5.0, 9.0, 9.0]"
332,,,"[244.3, 21.0, 4.0, 0.0, 5.0, 9.0, 9.0]"
333,,,"[767.3, 34.0, 12.0, 23.0, 86.0, 53.0, 31.0]"
334,,,"[16.5, 0.0, 7.0, 8.0, 0.0, 0.0, 1.0]"
335,,,"[92.2, 8.0, 18.0, 23.0, 6.0, 11.0, 2.0]"
336,,,"[112.9, 13.0, 15.0, 12.0, 0.0, 6.0, 3.0]"
337,,,"[81.6, 7.0, 1.0, 8.0, 7.0, 14.0, 1.0]"
338,,,"[248.3, 28.0, 4.0, 14.0, 10.0, 44.0, 5.0]"
339,,,"[255.5, 17.0, 106.0, 5.0, 8.0, 16.0, 12.0]"
340,,,"[21.7, 3.0, 1.0, 1.0, 0.0, 5.0, 0.0]"
341,,,"[542.7, 83.0, 38.0, 49.0, 1.0, 37.0, 4.0]"
342,,,"[90.4, 6.0, 27.0, 4.0, 1.0, 11.0, 4.0]"
343,,,"[174.0, 18.0, 39.0, 44.0, 4.0, 37.0, 5.0]"
344,,,"[851.6, 47.0, 371.0, 142.0, 53.0, 15.0, 44.0]"
345,,,"[36.8, 0.0, 13.0, 16.0, 2.0, 0.0, 2.0]"
346,,,"[249.9, 22.0, 22.0, 11.0, 11.0, 23.0, 9.0]"
347,,,"[1.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
348,,,"[135.7, 11.0, 0.0, 6.0, 8.0, 22.0, 4.0]"
349,,,"[27.9, 0.0, 23.0, 0.0, 0.0, 0.0, 2.0]"
350,,,"[21.0, 0.0, 9.0, 8.0, 1.0, 0.0, 1.0]"
351,,,"[122.0, 7.0, 23.0, 27.0, 5.0, 3.0, 6.0]"
352,,,"[53.8, 4.0, 1.0, 7.0, 5.0, 8.0, 1.0]"
353,,,"[11.9, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0]"
354,,,"[207.8, 18.0, 49.0, 6.0, 6.0, 33.0, 7.0]"
355,,,"[181.9, 4.0, 33.0, 29.0, 52.0, 3.0, 3.0]"
356,,,"[42.2, 3.0, 14.0, 0.0, 1.0, 1.0, 1.0]"
357,,,"[63.4, 2.0, 13.0, 1.0, 5.0, 1.0, 4.0]"
358,,,"[150.3, 8.0, 19.0, 26.0, 30.0, 6.0, 3.0]"
359,,,"[56.6, 3.0, 15.0, 0.0, 2.0, 1.0, 2.0]"
360,,,"[83.8, 8.0, 11.0, 4.0, 2.0, 5.0, 2.0]"
361,,,"[34.8, 1.0, 1.0, 3.0, 3.0, 2.0, 1.0]"
362,,,"[1118.9, 32.0, 237.0, 87.0, 174.0, 26.0, 47.0]"
363,,,"[28.8, 4.0, 1.0, 2.0, 1.0, 7.0, 0.0]"
364,,,"[279.1, 19.0, 75.0, 32.0, 41.0, 22.0, 7.0]"
365,,,"[1118.9, 32.0, 237.0, 87.0, 174.0, 26.0, 47.0]"
366,,,"[303.5, 26.0, 16.0, 9.0, 44.0, 16.0, 6.0]"
367,,,"[1118.9, 32.0, 237.0, 87.0, 174.0, 26.0, 47.0]"
368,,,"[34.5, 0.0, 14.0, 0.0, 0.0, 0.0, 2.0]"
369,,,"[34.3, 0.0, 18.0, 19.0, 1.0, 0.0, 2.0]"
370,,,"[195.9, 2.0, 3.0, 1.0, 13.0, 1.0, 14.0]"
371,,,"[168.9, 20.0, 9.0, 31.0, 18.0, 45.0, 1.0]"
372,,,"[235.3, 14.0, 38.0, 26.0, 12.0, 14.0, 11.0]"
373,,,"[21.8, 0.0, 6.0, 0.0, 4.0, 0.0, 1.0]"
374,,,"[235.3, 14.0, 38.0, 26.0, 12.0, 14.0, 11.0]"
375,728.0,5010.0,
376,5502.0,6906.0,
377,5006.0,1910.0,
378,7642.0,6270.0,
379,2816.0,6270.0,
380,2001.0,800.0,
381,1124.0,2499.0,
382,6270.0,5006.0,
383,4574.0,6270.0,
384,5185.0,335.0,
385,8021.0,6270.0,
386,2007.0,2499.0,
387,6426.0,6270.0,
388,5024.0,840.0,
389,4231.0,2499.0,
390,2832.0,6270.0,
391,4717.0,6270.0,
392,332.0,6270.0,
393,4863.0,6270.0,
394,8021.0,6270.0,
395,7655.0,7655.0,
396,6270.0,2499.0,
397,6426.0,6270.0,
398,6009.0,6270.0,
399,6696.0,2499.0,
400,4189.0,6270.0,
401,7655.0,5319.0,
402,2683.0,2499.0,
403,1786.0,6270.0,
404,7449.0,5010.0,
405,5502.0,6270.0,
406,5966.0,6270.0,
407,6009.0,6270.0,
408,4717.0,6270.0,
409,4964.0,6270.0,
410,7229.0,6270.0,
411,5106.0,6270.0,
412,6276.0,6270.0,
413,3399.0,2499.0,
414,7449.0,6270.0,
415,869.0,6270.0,
416,2777.0,840.0,
417,7655.0,5006.0,
418,1252.0,6270.0,
419,6654.0,6270.0,
420,1093.0,4717.0,
421,7642.0,6270.0,
422,2001.0,6270.0,
423,2320.0,3203.0,
424,2816.0,5319.0,
425,800.0,6270.0,
426,150.0,4717.0,
427,6654.0,6270.0,
428,590.0,6270.0,
429,2320.0,6270.0,
430,1170.0,6270.0,
431,1119.0,6270.0,
432,1511.0,6270.0,
433,1388.0,6270.0,
434,2509.0,840.0,
435,1252.0,6270.0,
436,335.0,6270.0,
437,6324.0,6270.0,
438,1910.0,6270.0,
439,4308.0,840.0,
440,342.0,6270.0,
441,2212.0,840.0,
442,3512.0,6906.0,
443,2777.0,6270.0,
444,4253.0,6270.0,
445,3203.0,6270.0,
446,63.0,6270.0,
447,6906.0,2499.0,
448,7367.0,6270.0,
449,4231.0,6270.0,
450,2856.0,6270.0,
451,6270.0,6270.0,
452,7367.0,7655.0,
453,5966.0,4623.0,
454,6009.0,2499.0,
455,4574.0,800.0,
456,7620.0,800.0,
457,6696.0,5010.0,
458,1910.0,7655.0,
459,2509.0,840.0,
460,1910.0,840.0,
461,7213.0,5319.0,
462,1093.0,3184.0,
463,6654.0,5319.0,
464,5058.0,6270.0,
465,6270.0,6270.0,
466,2200.0,840.0,
467,7213.0,840.0,
468,2757.0,6270.0,
469,7790.0,6270.0,
470,2509.0,2683.0,
471,912.0,6270.0,
472,7620.0,2499.0,
473,1119.0,4717.0,
474,4384.0,6270.0,
475,3486.0,6270.0,
476,7956.0,840.0,
477,7449.0,840.0,
478,728.0,6270.0,
479,342.0,3203.0,
480,1170.0,800.0,
481,1257.0,6335.0,
482,4189.0,6270.0,
483,4096.0,4717.0,
484,332.0,5006.0,
485,7946.0,3203.0,
486,5106.0,840.0,
487,2212.0,6906.0,
488,869.0,840.0,
489,4623.0,6906.0,
490,7620.0,6270.0,
491,6426.0,5010.0,
492,5648.0,5010.0,
493,2512.0,5010.0,
494,4717.0,5010.0,
495,1786.0,5010.0,
496,2809.0,590.0,
497,2022.0,6906.0,
498,3355.0,7655.0,
499,63.0,3203.0,
500,,5006.0,"[170.9, 14.0, 13.0, 10.0, 6.0, 27.0, 6.0]"
501,,5010.0,"[217.1, 13.0, 81.0, 8.0, 4.0, 18.0, 11.0]"
502,,5010.0,"[196.1, 15.0, 81.0, 2.0, 3.0, 12.0, 8.0]"
503,,800.0,"[88.9, 6.0, 8.0, 30.0, 11.0, 2.0, 2.0]"
504,,800.0,"[2.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
505,,840.0,"[192.6, 14.0, 13.0, 10.0, 29.0, 17.0, 4.0]"
506,,335.0,"[77.8, 5.0, 16.0, 1.0, 8.0, 2.0, 3.0]"
507,,6270.0,"[205.7, 8.0, 20.0, 21.0, 17.0, 15.0, 10.0]"
508,,2499.0,"[29.4, 0.0, 23.0, 4.0, 0.0, 0.0, 2.0]"
509,,840.0,"[338.8, 39.0, 21.0, 23.0, 40.0, 58.0, 2.0]"
510,,840.0,"[617.4, 43.0, 157.0, 39.0, 6.0, 19.0, 18.0]"
511,,3203.0,"[37.6, 5.0, 1.0, 1.0, 2.0, 8.0, 0.0]"
512,,3203.0,"[28.3, 0.0, 26.0, 0.0, 0.0, 0.0, 2.0]"
513,,840.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
514,,3203.0,"[98.6, 7.0, 21.0, 2.0, 2.0, 5.0, 4.0]"
515,,800.0,"[16.1, 1.0, 7.0, 0.0, 0.0, 2.0, 0.0]"
516,,2499.0,"[68.0, 5.0, 3.0, 12.0, 2.0, 2.0, 2.0]"
517,,2499.0,"[432.3, 51.0, 3.0, 22.0, 19.0, 100.0, 8.0]"
518,,840.0,"[233.9, 15.0, 32.0, 24.0, 12.0, 24.0, 12.0]"
519,,4717.0,"[61.8, 0.0, 42.0, 7.0, 0.0, 0.0, 5.0]"
520,,7655.0,"[351.2, 36.0, 3.0, 20.0, 35.0, 70.0, 5.0]"
521,,840.0,"[172.9, 8.0, 17.0, 6.0, 8.0, 6.0, 9.0]"
522,,840.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
523,,840.0,"[112.4, 7.0, 45.0, 17.0, 1.0, 1.0, 5.0]"
524,,840.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
525,,2499.0,"[98.9, 12.0, 14.0, 4.0, 1.0, 24.0, 2.0]"
526,,2499.0,"[307.0, 23.0, 3.0, 34.0, 80.0, 42.0, 1.0]"
527,,840.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
528,,840.0,"[250.1, 15.0, 15.0, 24.0, 23.0, 26.0, 9.0]"
529,,4717.0,"[70.7, 5.0, 1.0, 10.0, 7.0, 11.0, 1.0]"
530,,6270.0,"[381.9, 26.0, 26.0, 18.0, 49.0, 33.0, 10.0]"
531,,840.0,"[299.3, 15.0, 127.0, 9.0, 6.0, 12.0, 16.0]"
532,,3203.0,"[57.0, 0.0, 53.0, 4.0, 0.0, 0.0, 4.0]"
533,,800.0,"[17.8, 0.0, 8.0, 2.0, 2.0, 0.0, 1.0]"
534,,6270.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
535,,2683.0,"[281.3, 16.0, 56.0, 42.0, 31.0, 31.0, 10.0]"
536,,840.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
537,,840.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
538,,840.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
539,,840.0,"[628.2, 38.0, 66.0, 69.0, 36.0, 61.0, 26.0]"
540,,840.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
541,,5010.0,"[74.3, 6.0, 20.0, 1.0, 1.0, 10.0, 3.0]"
542,,5010.0,"[207.7, 18.0, 10.0, 32.0, 9.0, 33.0, 7.0]"
543,,2499.0,"[11.9, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0]"
544,,840.0,"[320.3, 40.0, 21.0, 15.0, 28.0, 46.0, 2.0]"
545,,840.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
546,,1093.0,"[93.7, 0.0, 78.0, 0.0, 1.0, 0.0, 8.0]"
547,,840.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
548,,2499.0,"[205.1, 12.0, 59.0, 29.0, 32.0, 12.0, 5.0]"
549,,840.0,"[217.9, 24.0, 13.0, 23.0, 12.0, 27.0, 4.0]"
550,,840.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
551,,63.0,"[35.9, 0.0, 13.0, 1.0, 5.0, 0.0, 2.0]"
552,,63.0,"[11.9, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0]"
553,,6270.0,"[67.9, 6.0, 27.0, 3.0, 0.0, 2.0, 2.0]"
554,,6270.0,"[214.5, 21.0, 2.0, 8.0, 37.0, 23.0, 0.0]"
555,,840.0,"[214.5, 21.0, 2.0, 8.0, 37.0, 23.0, 0.0]"
556,,6270.0,"[214.5, 21.0, 2.0, 8.0, 37.0, 23.0, 0.0]"
557,,840.0,"[49.8, 3.0, 16.0, 13.0, 5.0, 6.0, 1.0]"
558,,6270.0,"[214.5, 21.0, 2.0, 8.0, 37.0, 23.0, 0.0]"
559,,6270.0,"[237.2, 10.0, 38.0, 4.0, 16.0, 3.0, 12.0]"
560,,5180.0,"[9.2, 0.0, 2.0, 1.0, 2.0, 0.0, 0.0]"
561,,5006.0,"[148.0, 6.0, 71.0, 3.0, 3.0, 4.0, 8.0]"
562,,6270.0,"[226.3, 7.0, 25.0, 15.0, 24.0, 10.0, 11.0]"
563,,2499.0,"[116.8, 14.0, 8.0, 9.0, 7.0, 6.0, 2.0]"
564,,332.0,"[35.9, 1.0, 5.0, 6.0, 5.0, 3.0, 1.0]"
565,,6270.0,"[252.1, 37.0, 1.0, 24.0, 12.0, 72.0, 1.0]"
566,,840.0,"[94.0, 1.0, 36.0, 8.0, 4.0, 1.0, 6.0]"
567,,840.0,"[414.7, 44.0, 6.0, 29.0, 49.0, 64.0, 4.0]"
568,,6270.0,"[87.7, 8.0, 25.0, 2.0, 4.0, 14.0, 2.0]"
569,,6906.0,"[98.4, 8.0, 5.0, 10.0, 6.0, 10.0, 2.0]"
570,,5006.0,"[134.9, 8.0, 59.0, 7.0, 10.0, 22.0, 5.0]"
571,,6270.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
572,,2499.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
573,,5006.0,"[177.1, 3.0, 9.0, 5.0, 10.0, 2.0, 11.0]"
574,,5006.0,"[223.9, 8.0, 18.0, 10.0, 11.0, 15.0, 12.0]"
575,,6270.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
576,,840.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
577,,6270.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
578,,5006.0,"[183.1, 5.0, 59.0, 15.0, 9.0, 3.0, 10.0]"
579,,6270.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
580,,6270.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
581,,840.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
582,,6270.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
583,,6270.0,"[143.4, 5.0, 1.0, 12.0, 15.0, 2.0, 7.0]"
584,,4717.0,"[73.8, 6.0, 23.0, 0.0, 3.0, 7.0, 2.0]"
585,,840.0,"[288.1, 39.0, 10.0, 17.0, 18.0, 35.0, 2.0]"
586,,6270.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
587,,6906.0,"[139.8, 8.0, 63.0, 3.0, 4.0, 19.0, 5.0]"
588,,6270.0,"[234.3, 7.0, 161.0, 2.0, 10.0, 10.0, 14.0]"
589,,5010.0,"[234.3, 7.0, 161.0, 2.0, 10.0, 10.0, 14.0]"
590,,840.0,"[234.3, 7.0, 161.0, 2.0, 10.0, 10.0, 14.0]"
591,,5010.0,"[234.3, 7.0, 161.0, 2.0, 10.0, 10.0, 14.0]"
592,,6270.0,"[234.3, 7.0, 161.0, 2.0, 10.0, 10.0, 14.0]"
593,,5010.0,"[29.7, 1.0, 6.0, 12.0, 7.0, 0.0, 0.0]"
594,,5010.0,"[83.1, 9.0, 1.0, 8.0, 10.0, 19.0, 0.0]"
595,,6270.0,"[240.9, 13.0, 41.0, 51.0, 48.0, 3.0, 5.0]"
596,,5010.0,"[543.2, 44.0, 188.0, 11.0, 11.0, 63.0, 22.0]"
597,,2499.0,"[154.2, 0.0, 145.0, 0.0, 0.0, 0.0, 13.0]"
598,,6906.0,"[532.1, 55.0, 12.0, 28.0, 34.0, 103.0, 11.0]"
599,,5010.0,"[83.7, 8.0, 12.0, 2.0, 2.0, 13.0, 2.0]"
600,,840.0,"[75.8, 2.0, 0.0, 6.0, 6.0, 4.0, 3.0]"
601,,6270.0,"[352.6, 37.0, 1.0, 28.0, 33.0, 50.0, 5.0]"
602,,6270.0,"[345.5, 15.0, 56.0, 16.0, 30.0, 10.0, 16.0]"
603,,6270.0,"[147.9, 13.0, 1.0, 26.0, 31.0, 23.0, 0.0]"
604,,5319.0,"[105.5, 6.0, 33.0, 1.0, 2.0, 12.0, 5.0]"
605,,6270.0,"[147.9, 13.0, 1.0, 26.0, 31.0, 23.0, 0.0]"
606,,2499.0,"[147.9, 13.0, 1.0, 26.0, 31.0, 23.0, 0.0]"
