u,i1,i2,nl
771,5825,,
772,2378,,
773,1910,,
774,6906,,
775,7887,,
776,7233,,
777,8021,,
778,7956,,
779,4189,,
780,5648,,
781,339,,
782,5825,,
783,1388,,
784,2777,,
785,3502,,
786,4189,,
787,1170,,
788,6426,,
789,2757,,
790,1910,,
791,5185,,
792,6906,,
793,5185,,
794,3484,,
795,3723,,
796,5168,,
797,2022,,
798,3502,,
799,1170,,
800,2212,,
801,3203,,
802,2378,,
803,4053,,
804,1329,,
805,1511,,
806,2499,,
807,3355,,
808,2022,,
809,7620,,
810,4189,,
811,4053,,
812,5168,,
813,3512,,
814,5915,,
815,1168,,
816,6654,,
817,2757,,
818,1170,,
819,7620,,
820,5106,,
821,6270,,
822,5695,,
823,5024,,
824,6270,,
825,6696,,
826,3512,,
827,7258,,
828,393,,
829,1093,,
830,6654,,
831,4964,,
832,6335,,
833,6335,,
834,3512,,
835,1329,,
836,3484,,
837,7790,,
838,7887,,
839,5825,,
840,335,,
841,3497,,
842,335,,
843,7790,,
844,5695,,
845,1388,,
846,2131,,
847,1910,,
848,7655,,
849,3484,,
850,2777,,
851,6426,,
852,7470,,
853,4574,,
854,3217,,
855,5915,,
856,3355,,
857,2007,,
858,7642,,
859,342,,
860,5006,,
861,3668,,
862,2022,,
863,2509,,
864,339,,
865,590,,
866,2757,,
867,2757,,
868,5106,,
869,5319,,
870,4717,,
871,7946,,
872,4623,,
873,1297,,
874,1505,,
875,6654,,
876,1505,,
877,4863,,
878,1297,,
879,8021,,
880,7655,,
881,2212,,
882,2131,,
883,5006,,
884,6335,,
885,590,,
886,7790,,
887,6696,,
888,6270,,
889,840,,
890,6009,,
891,7213,,
892,4623,,
893,2816,,
894,1511,,
895,1119,,
896,3248,,
897,2832,,
898,5915,,
899,5319,,
900,5180,,
901,6654,,
902,2378,,
903,5006,,
904,7790,,
905,4189,,
906,3184,,
907,6654,,
908,3248,,
909,2022,,
910,2856,,
911,5168,,
912,4964,,
913,2499,,
914,869,,
915,5966,,
916,7367,,
917,4308,,
918,298,,
919,2378,,
920,2212,,
921,1505,,
922,6426,,
923,7213,,
924,342,,
925,2809,,
926,7956,,
927,2001,,
928,2378,,
929,7642,,
930,1786,,
931,2148,,
932,1511,,
933,335,,
934,3497,,
935,3184,,
936,7790,,
937,4836,,
938,2001,,
939,1329,,
940,6324,,
941,6324,,
942,3497,,
943,1329,,
944,869,,
945,1124,,
946,4863,,
947,869,,
948,6009,,
949,7946,,
950,5185,,
951,2512,,
952,150,,
953,5825,,
954,2212,,
955,2512,,
956,4253,,
957,2320,,
958,4717,,
959,3723,,
960,3497,,
961,6906,,
962,800,,
963,1833,,
964,342,,
965,1168,,
966,1329,,
967,3723,,
968,342,,
969,590,,
970,4231,,
971,6906,,
972,1168,,
973,342,,
974,1833,,
975,1910,,
976,2817,,
977,7229,,
978,5106,,
979,728,,
980,3723,,
981,4189,,
982,2509,,
983,2320,,
984,4308,,
985,912,,
986,6696,,
987,5010,,
988,5168,,
989,4964,,
990,4253,,
991,2757,,
992,335,,
993,7213,,
994,3440,,
995,3184,,
996,1910,,
997,6335,,
998,3497,,
999,335,,
