u,i1,i2,nl
245,,7449.0,
246,,4717.0,
247,,332.0,
248,,5180.0,
249,,2683.0,
250,,,"[178.8, 23.0, 0.0, 13.0, 16.0, 47.0, 0.0]"
251,,,"[576.7, 57.0, 146.0, 11.0, 11.0, 64.0, 19.0]"
252,,,"[260.7, 18.0, 92.0, 13.0, 7.0, 9.0, 11.0]"
253,,,"[528.0, 28.0, 249.0, 22.0, 16.0, 30.0, 29.0]"
254,,,"[302.3, 25.0, 20.0, 26.0, 19.0, 16.0, 11.0]"
255,,,"[722.7, 35.0, 255.0, 13.0, 15.0, 98.0, 42.0]"
256,,,"[300.5, 10.0, 2.0, 14.0, 20.0, 13.0, 17.0]"
257,,,"[300.5, 10.0, 2.0, 14.0, 20.0, 13.0, 17.0]"
258,,,"[300.5, 10.0, 2.0, 14.0, 20.0, 13.0, 17.0]"
259,,,"[260.8, 11.0, 7.0, 34.0, 14.0, 5.0, 13.0]"
260,,,"[337.4, 29.0, 20.0, 39.0, 43.0, 35.0, 6.0]"
261,,,"[326.4, 14.0, 99.0, 14.0, 11.0, 25.0, 18.0]"
262,,,"[430.1, 27.0, 101.0, 55.0, 67.0, 22.0, 12.0]"
263,,,"[232.8, 24.0, 7.0, 37.0, 32.0, 39.0, 1.0]"
264,,,"[367.7, 52.0, 8.0, 4.0, 18.0, 27.0, 2.0]"
265,,,"[154.8, 11.0, 42.0, 1.0, 3.0, 22.0, 6.0]"
266,,,"[261.9, 28.0, 3.0, 13.0, 37.0, 47.0, 1.0]"
267,,,"[305.4, 28.0, 20.0, 8.0, 44.0, 24.0, 5.0]"
268,,,"[345.4, 31.0, 1.0, 11.0, 39.0, 54.0, 7.0]"
269,,,"[1076.7, 84.0, 17.0, 127.0, 135.0, 133.0, 17.0]"
270,,,"[112.5, 9.0, 37.0, 5.0, 2.0, 18.0, 4.0]"
271,,,"[390.6, 41.0, 1.0, 19.0, 58.0, 37.0, 2.0]"
272,,,"[352.4, 31.0, 12.0, 18.0, 15.0, 53.0, 11.0]"
273,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
274,,,"[366.0, 19.0, 0.0, 15.0, 124.0, 24.0, 0.0]"
275,,,"[219.8, 14.0, 47.0, 3.0, 9.0, 13.0, 9.0]"
276,,,"[424.8, 39.0, 4.0, 15.0, 17.0, 76.0, 13.0]"
277,,,"[239.1, 19.0, 42.0, 8.0, 7.0, 11.0, 9.0]"
278,,,"[205.3, 14.0, 7.0, 4.0, 8.0, 19.0, 8.0]"
279,,,"[390.2, 45.0, 2.0, 21.0, 55.0, 78.0, 0.0]"
280,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
281,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
282,,,"[421.4, 35.0, 10.0, 31.0, 83.0, 59.0, 3.0]"
283,,,"[373.5, 28.0, 5.0, 27.0, 43.0, 50.0, 9.0]"
284,,,"[391.0, 26.0, 16.0, 17.0, 25.0, 37.0, 15.0]"
285,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
286,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
287,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
288,,,"[299.3, 15.0, 127.0, 9.0, 6.0, 12.0, 16.0]"
289,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
290,,,"[414.6, 23.0, 24.0, 40.0, 27.0, 44.0, 18.0]"
291,,,"[420.0, 29.0, 168.0, 14.0, 9.0, 39.0, 19.0]"
292,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
293,,,"[270.8, 14.0, 21.0, 55.0, 58.0, 18.0, 5.0]"
294,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
295,,,"[270.8, 14.0, 21.0, 55.0, 58.0, 18.0, 5.0]"
296,,,"[475.0, 40.0, 11.0, 25.0, 69.0, 36.0, 7.0]"
297,,,"[453.1, 25.0, 226.0, 17.0, 9.0, 27.0, 24.0]"
298,,,"[453.1, 25.0, 226.0, 17.0, 9.0, 27.0, 24.0]"
299,,,"[351.2, 36.0, 3.0, 20.0, 35.0, 70.0, 5.0]"
300,,,"[453.1, 25.0, 226.0, 17.0, 9.0, 27.0, 24.0]"
301,,,"[453.1, 25.0, 226.0, 17.0, 9.0, 27.0, 24.0]"
302,,,"[396.6, 41.0, 6.0, 9.0, 43.0, 78.0, 4.0]"
303,,,"[378.2, 46.0, 0.0, 32.0, 32.0, 65.0, 3.0]"
304,,,"[733.9, 88.0, 137.0, 7.0, 31.0, 31.0, 16.0]"
305,,,"[275.2, 25.0, 9.0, 49.0, 16.0, 14.0, 11.0]"
306,,,"[393.7, 26.0, 11.0, 9.0, 45.0, 20.0, 2.0]"
307,,,"[233.9, 15.0, 32.0, 24.0, 12.0, 24.0, 12.0]"
308,,,"[424.8, 39.0, 4.0, 15.0, 17.0, 76.0, 13.0]"
309,,,"[370.6, 45.0, 4.0, 16.0, 49.0, 81.0, 1.0]"
310,,,"[380.5, 21.0, 185.0, 12.0, 10.0, 49.0, 20.0]"
311,,,"[198.4, 7.0, 72.0, 2.0, 12.0, 11.0, 10.0]"
312,,,"[289.8, 13.0, 180.0, 1.0, 4.0, 26.0, 18.0]"
313,,,"[183.1, 5.0, 59.0, 15.0, 9.0, 3.0, 10.0]"
314,,,"[152.6, 7.0, 24.0, 45.0, 34.0, 9.0, 4.0]"
315,,,"[242.6, 20.0, 34.0, 32.0, 33.0, 32.0, 5.0]"
316,,,"[595.4, 39.0, 19.0, 22.0, 97.0, 41.0, 13.0]"
317,,,"[423.5, 29.0, 3.0, 99.0, 66.0, 45.0, 9.0]"
318,,,"[351.2, 36.0, 3.0, 20.0, 35.0, 70.0, 5.0]"
319,,,"[300.6, 4.0, 39.0, 14.0, 10.0, 6.0, 20.0]"
320,,,"[984.5, 61.0, 160.0, 28.0, 185.0, 75.0, 18.0]"
321,,,"[359.1, 29.0, 5.0, 41.0, 51.0, 36.0, 6.0]"
322,,,"[349.6, 19.0, 15.0, 5.0, 15.0, 40.0, 17.0]"
323,,,"[226.2, 20.0, 87.0, 0.0, 3.0, 34.0, 9.0]"
324,,,"[307.0, 23.0, 3.0, 34.0, 80.0, 42.0, 1.0]"
325,,,"[221.5, 7.0, 13.0, 1.0, 11.0, 5.0, 13.0]"
326,,,"[342.5, 33.0, 94.0, 14.0, 8.0, 44.0, 12.0]"
327,,,"[321.4, 29.0, 9.0, 40.0, 45.0, 43.0, 4.0]"
328,,,"[224.9, 4.0, 47.0, 7.0, 12.0, 3.0, 14.0]"
329,,,"[2161.0, 154.0, 1083.0, 32.0, 66.0, 93.0, 102.0]"
330,,,"[327.1, 41.0, 1.0, 5.0, 23.0, 32.0, 1.0]"
331,,,"[467.6, 41.0, 1.0, 47.0, 84.0, 71.0, 4.0]"
332,,,"[244.3, 21.0, 4.0, 0.0, 5.0, 9.0, 9.0]"
333,,,"[767.3, 34.0, 12.0, 23.0, 86.0, 53.0, 31.0]"
334,,,"[75.8, 2.0, 0.0, 6.0, 6.0, 4.0, 3.0]"
335,,,"[112.9, 13.0, 15.0, 12.0, 0.0, 6.0, 3.0]"
336,,,"[332.9, 1.0, 16.0, 13.0, 17.0, 0.0, 24.0]"
337,,,"[466.6, 24.0, 25.0, 44.0, 60.0, 30.0, 16.0]"
338,,,"[850.3, 84.0, 59.0, 41.0, 25.0, 170.0, 26.0]"
339,,,"[255.5, 17.0, 106.0, 5.0, 8.0, 16.0, 12.0]"
340,,,"[358.8, 38.0, 21.0, 21.0, 10.0, 75.0, 10.0]"
341,,,"[542.7, 83.0, 38.0, 49.0, 1.0, 37.0, 4.0]"
342,,,"[283.4, 3.0, 16.0, 13.0, 86.0, 1.0, 7.0]"
343,,,"[320.3, 40.0, 21.0, 15.0, 28.0, 46.0, 2.0]"
344,,,"[851.6, 47.0, 371.0, 142.0, 53.0, 15.0, 44.0]"
345,,,"[328.0, 23.0, 18.0, 38.0, 75.0, 12.0, 3.0]"
346,,,"[478.7, 49.0, 12.0, 73.0, 26.0, 92.0, 11.0]"
347,,,"[257.7, 4.0, 31.0, 34.0, 13.0, 4.0, 17.0]"
348,,,"[297.1, 33.0, 11.0, 16.0, 27.0, 68.0, 4.0]"
349,,,"[348.6, 27.0, 9.0, 31.0, 12.0, 40.0, 13.0]"
350,,,"[385.8, 9.0, 200.0, 20.0, 7.0, 9.0, 26.0]"
351,,,"[325.0, 21.0, 119.0, 1.0, 7.0, 42.0, 16.0]"
352,,,"[326.2, 15.0, 8.0, 40.0, 25.0, 7.0, 16.0]"
353,,,"[159.9, 0.0, 139.0, 0.0, 2.0, 0.0, 13.0]"
354,,,"[476.8, 22.0, 89.0, 45.0, 90.0, 25.0, 11.0]"
355,,,"[434.7, 39.0, 72.0, 6.0, 22.0, 55.0, 14.0]"
356,,,"[210.2, 20.0, 16.0, 7.0, 14.0, 41.0, 6.0]"
357,,,"[268.1, 18.0, 51.0, 28.0, 47.0, 9.0, 5.0]"
358,,,"[352.9, 19.0, 194.0, 5.0, 13.0, 38.0, 18.0]"
359,,,"[249.0, 16.0, 15.0, 20.0, 17.0, 34.0, 10.0]"
360,,,"[368.7, 9.0, 21.0, 4.0, 41.0, 5.0, 19.0]"
361,,,"[178.7, 15.0, 6.0, 6.0, 5.0, 7.0, 6.0]"
362,,,"[1118.9, 32.0, 237.0, 87.0, 174.0, 26.0, 47.0]"
363,,,"[258.4, 9.0, 36.0, 27.0, 73.0, 10.0, 4.0]"
364,,,"[1118.9, 32.0, 237.0, 87.0, 174.0, 26.0, 47.0]"
365,,,"[1118.9, 32.0, 237.0, 87.0, 174.0, 26.0, 47.0]"
366,,,"[66.5, 1.0, 24.0, 5.0, 2.0, 2.0, 4.0]"
367,,,"[1118.9, 32.0, 237.0, 87.0, 174.0, 26.0, 47.0]"
368,,,"[193.5, 3.0, 2.0, 17.0, 79.0, 2.0, 0.0]"
369,,,"[223.9, 8.0, 18.0, 10.0, 11.0, 15.0, 12.0]"
370,,,"[195.9, 2.0, 3.0, 1.0, 13.0, 1.0, 14.0]"
371,,,"[804.7, 56.0, 32.0, 59.0, 77.0, 76.0, 26.0]"
372,,,"[498.0, 39.0, 100.0, 12.0, 9.0, 50.0, 21.0]"
373,,,"[318.1, 42.0, 1.0, 11.0, 30.0, 72.0, 0.0]"
374,,,"[276.8, 25.0, 68.0, 9.0, 7.0, 10.0, 10.0]"
375,3497.0,6906.0,
376,63.0,3203.0,
377,5106.0,6696.0,
378,7449.0,840.0,
379,2777.0,2499.0,
380,5502.0,332.0,
381,5695.0,5006.0,
382,2777.0,7655.0,
383,2817.0,840.0,
384,1833.0,1252.0,
385,4987.0,2499.0,
386,5825.0,6906.0,
387,2378.0,2499.0,
388,3203.0,2499.0,
389,2378.0,6906.0,
390,1168.0,840.0,
391,2777.0,2499.0,
392,5010.0,840.0,
393,4717.0,840.0,
394,5695.0,840.0,
395,4308.0,3184.0,
396,1257.0,6906.0,
397,2499.0,840.0,
398,3484.0,840.0,
399,2816.0,5010.0,
400,728.0,840.0,
401,332.0,800.0,
402,5298.0,6906.0,
403,5024.0,840.0,
404,4863.0,6906.0,
405,6696.0,840.0,
406,7887.0,840.0,
407,7213.0,840.0,
408,4623.0,840.0,
409,7956.0,840.0,
410,2683.0,840.0,
411,5024.0,840.0,
412,6696.0,2499.0,
413,2022.0,5010.0,
414,3668.0,840.0,
415,2320.0,840.0,
416,2817.0,2499.0,
417,2809.0,3203.0,
418,2832.0,840.0,
419,7620.0,840.0,
420,5006.0,5319.0,
421,3248.0,840.0,
422,5058.0,840.0,
423,4384.0,332.0,
424,4717.0,3184.0,
425,393.0,840.0,
426,8021.0,6276.0,
427,3502.0,3203.0,
428,3484.0,840.0,
429,1833.0,840.0,
430,3512.0,840.0,
431,3484.0,840.0,
432,6335.0,2499.0,
433,3486.0,840.0,
434,1043.0,5010.0,
435,4384.0,840.0,
436,800.0,840.0,
437,1786.0,840.0,
438,2832.0,840.0,
439,6009.0,2499.0,
440,1168.0,840.0,
441,2777.0,2499.0,
442,5502.0,5006.0,
443,5106.0,840.0,
444,6324.0,840.0,
445,332.0,840.0,
446,1910.0,840.0,
447,728.0,5010.0,
448,335.0,840.0,
449,6426.0,840.0,
450,6324.0,840.0,
451,2817.0,840.0,
452,2131.0,63.0,
453,2683.0,5185.0,
454,5168.0,6906.0,
455,4231.0,7449.0,
456,3723.0,63.0,
457,869.0,7655.0,
458,3248.0,4717.0,
459,1910.0,2499.0,
460,3217.0,2499.0,
461,5010.0,7557.0,
462,6335.0,5180.0,
463,2378.0,800.0,
464,2683.0,840.0,
465,6696.0,840.0,
466,3484.0,2499.0,
467,5966.0,5010.0,
468,339.0,840.0,
469,2816.0,840.0,
470,3355.0,6276.0,
471,3217.0,2499.0,
472,3484.0,7655.0,
473,5298.0,2683.0,
474,4231.0,840.0,
475,3184.0,840.0,
476,5915.0,4717.0,
477,298.0,2499.0,
478,8021.0,840.0,
479,912.0,800.0,
480,1168.0,332.0,
481,4231.0,6276.0,
482,6335.0,840.0,
483,5695.0,332.0,
484,6335.0,7655.0,
485,5298.0,800.0,
486,4964.0,5006.0,
487,6324.0,7655.0,
488,7470.0,5010.0,
489,5648.0,5006.0,
490,1786.0,840.0,
491,2320.0,6906.0,
492,3497.0,6906.0,
493,7470.0,6906.0,
494,3248.0,5006.0,
495,2777.0,6906.0,
496,2131.0,1257.0,
497,4189.0,5006.0,
498,800.0,800.0,
499,4836.0,6276.0,
500,,3203.0,"[330.2, 20.0, 22.0, 46.0, 84.0, 14.0, 2.0]"
501,,5006.0,"[594.1, 66.0, 8.0, 68.0, 75.0, 114.0, 4.0]"
502,,5006.0,"[217.1, 13.0, 81.0, 8.0, 4.0, 18.0, 11.0]"
503,,3184.0,"[262.9, 23.0, 95.0, 6.0, 6.0, 40.0, 9.0]"
504,,332.0,"[253.1, 16.0, 6.0, 18.0, 20.0, 7.0, 10.0]"
505,,5010.0,"[317.6, 33.0, 4.0, 14.0, 56.0, 51.0, 0.0]"
506,,1252.0,"[359.1, 29.0, 5.0, 41.0, 51.0, 36.0, 6.0]"
507,,840.0,"[205.7, 8.0, 20.0, 21.0, 17.0, 15.0, 10.0]"
508,,4717.0,"[222.2, 15.0, 121.0, 5.0, 6.0, 42.0, 10.0]"
509,,2499.0,"[617.4, 43.0, 157.0, 39.0, 6.0, 19.0, 18.0]"
510,,2499.0,"[617.4, 43.0, 157.0, 39.0, 6.0, 19.0, 18.0]"
511,,4717.0,"[258.6, 7.0, 38.0, 12.0, 40.0, 8.0, 11.0]"
512,,7655.0,"[319.7, 12.0, 5.0, 3.0, 59.0, 6.0, 10.0]"
513,,2499.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
514,,4717.0,"[191.9, 7.0, 15.0, 10.0, 9.0, 15.0, 11.0]"
515,,3184.0,"[412.8, 40.0, 3.0, 16.0, 41.0, 78.0, 7.0]"
516,,4717.0,"[347.7, 16.0, 19.0, 54.0, 24.0, 7.0, 17.0]"
517,,3203.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
518,,2499.0,"[551.7, 70.0, 12.0, 68.0, 54.0, 143.0, 4.0]"
519,,800.0,"[345.2, 21.0, 12.0, 29.0, 25.0, 32.0, 13.0]"
520,,2683.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
521,,5010.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
522,,2499.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
523,,2499.0,"[317.6, 33.0, 4.0, 14.0, 56.0, 51.0, 0.0]"
524,,2499.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
525,,5010.0,"[139.8, 0.0, 79.0, 0.0, 0.0, 0.0, 7.0]"
526,,5010.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
527,,2499.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
528,,2499.0,"[479.8, 27.0, 10.0, 27.0, 37.0, 39.0, 21.0]"
529,,5319.0,"[307.0, 23.0, 3.0, 34.0, 80.0, 42.0, 1.0]"
530,,840.0,"[225.2, 13.0, 58.0, 14.0, 8.0, 4.0, 11.0]"
531,,2499.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
532,,7655.0,"[424.8, 39.0, 4.0, 15.0, 17.0, 76.0, 13.0]"
533,,1168.0,"[361.4, 29.0, 2.0, 28.0, 13.0, 16.0, 13.0]"
534,,840.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
535,,3184.0,"[418.9, 32.0, 21.0, 22.0, 83.0, 45.0, 4.0]"
536,,2499.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
537,,2499.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
538,,2499.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
539,,5010.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
540,,2499.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
541,,5006.0,"[280.8, 39.0, 4.0, 22.0, 4.0, 46.0, 1.0]"
542,,7655.0,"[594.1, 66.0, 8.0, 68.0, 75.0, 114.0, 4.0]"
543,,4717.0,"[424.8, 39.0, 4.0, 15.0, 17.0, 76.0, 13.0]"
544,,2499.0,"[435.4, 31.0, 24.0, 31.0, 95.0, 21.0, 4.0]"
545,,2499.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
546,,6654.0,"[414.6, 23.0, 24.0, 40.0, 27.0, 44.0, 18.0]"
547,,2499.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
548,,5010.0,"[375.4, 37.0, 4.0, 25.0, 30.0, 77.0, 8.0]"
549,,2499.0,"[473.8, 30.0, 26.0, 74.0, 64.0, 21.0, 14.0]"
550,,2499.0,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
551,,335.0,"[337.3, 16.0, 7.0, 33.0, 103.0, 17.0, 1.0]"
552,,335.0,"[262.7, 24.0, 2.0, 7.0, 52.0, 11.0, 1.0]"
553,,840.0,"[113.2, 0.0, 66.0, 0.0, 1.0, 0.0, 9.0]"
554,,5010.0,"[214.5, 21.0, 2.0, 8.0, 37.0, 23.0, 0.0]"
555,,2499.0,"[326.9, 3.0, 9.0, 24.0, 18.0, 1.0, 22.0]"
556,,5010.0,"[214.5, 21.0, 2.0, 8.0, 37.0, 23.0, 0.0]"
557,,2499.0,"[214.5, 21.0, 2.0, 8.0, 37.0, 23.0, 0.0]"
558,,840.0,"[302.1, 31.0, 19.0, 26.0, 35.0, 18.0, 4.0]"
559,,840.0,"[453.1, 25.0, 226.0, 17.0, 9.0, 27.0, 24.0]"
560,,1093.0,"[320.3, 40.0, 21.0, 15.0, 28.0, 46.0, 2.0]"
561,,800.0,"[356.4, 25.0, 19.0, 28.0, 20.0, 47.0, 14.0]"
562,,840.0,"[240.1, 32.0, 8.0, 9.0, 13.0, 15.0, 2.0]"
563,,5010.0,"[247.4, 21.0, 0.0, 17.0, 57.0, 37.0, 0.0]"
564,,7449.0,"[295.2, 11.0, 30.0, 33.0, 22.0, 6.0, 15.0]"
565,,840.0,"[343.1, 7.0, 245.0, 14.0, 6.0, 3.0, 24.0]"
566,,5010.0,"[252.1, 37.0, 1.0, 24.0, 12.0, 72.0, 1.0]"
567,,6906.0,"[707.8, 47.0, 7.0, 51.0, 43.0, 13.0, 28.0]"
568,,840.0,"[87.7, 8.0, 25.0, 2.0, 4.0, 14.0, 2.0]"
569,,3203.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
570,,7655.0,"[315.3, 23.0, 16.0, 3.0, 42.0, 28.0, 7.0]"
571,,840.0,"[330.2, 20.0, 22.0, 46.0, 84.0, 14.0, 2.0]"
572,,5006.0,"[413.6, 25.0, 146.0, 5.0, 11.0, 49.0, 21.0]"
573,,3203.0,"[307.0, 23.0, 3.0, 34.0, 80.0, 42.0, 1.0]"
574,,3203.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
575,,840.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
576,,2499.0,"[457.2, 22.0, 38.0, 34.0, 46.0, 38.0, 18.0]"
577,,840.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
578,,3203.0,"[344.2, 22.0, 27.0, 26.0, 23.0, 18.0, 14.0]"
579,,840.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
580,,840.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
581,,5010.0,"[628.2, 38.0, 66.0, 69.0, 36.0, 61.0, 26.0]"
582,,840.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
583,,840.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
584,,2683.0,"[247.0, 9.0, 21.0, 20.0, 13.0, 12.0, 14.0]"
585,,2499.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
586,,840.0,"[299.4, 17.0, 70.0, 3.0, 19.0, 6.0, 14.0]"
587,,5006.0,"[331.8, 13.0, 14.0, 32.0, 46.0, 17.0, 12.0]"
588,,840.0,"[234.3, 7.0, 161.0, 2.0, 10.0, 10.0, 14.0]"
589,,5006.0,"[307.0, 23.0, 3.0, 34.0, 80.0, 42.0, 1.0]"
590,,5010.0,"[628.2, 38.0, 66.0, 69.0, 36.0, 61.0, 26.0]"
591,,5006.0,"[1040.7, 75.0, 17.0, 38.0, 106.0, 123.0, 31.0]"
592,,840.0,"[234.3, 7.0, 161.0, 2.0, 10.0, 10.0, 14.0]"
593,,7655.0,"[307.0, 23.0, 3.0, 34.0, 80.0, 42.0, 1.0]"
594,,5006.0,"[370.6, 45.0, 4.0, 16.0, 49.0, 81.0, 1.0]"
595,,840.0,"[240.9, 13.0, 41.0, 51.0, 48.0, 3.0, 5.0]"
596,,5006.0,"[543.2, 44.0, 188.0, 11.0, 11.0, 63.0, 22.0]"
597,,5006.0,"[445.5, 45.0, 27.0, 45.0, 34.0, 80.0, 9.0]"
598,,5006.0,"[744.9, 49.0, 24.0, 45.0, 63.0, 63.0, 27.0]"
599,,5006.0,"[339.7, 17.0, 177.0, 9.0, 11.0, 41.0, 18.0]"
600,,5010.0,"[146.6, 15.0, 27.0, 8.0, 3.0, 28.0, 4.0]"
601,,840.0,"[352.6, 37.0, 1.0, 28.0, 33.0, 50.0, 5.0]"
602,,840.0,"[413.7, 29.0, 200.0, 8.0, 9.0, 47.0, 19.0]"
603,,2499.0,"[218.1, 18.0, 0.0, 8.0, 50.0, 30.0, 0.0]"
604,,6276.0,"[302.5, 20.0, 6.0, 22.0, 18.0, 18.0, 12.0]"
605,,840.0,"[147.9, 13.0, 1.0, 26.0, 31.0, 23.0, 0.0]"
606,,5010.0,"[312.1, 22.0, 78.0, 52.0, 50.0, 24.0, 6.0]"
607,,840.0,"[258.4, 14.0, 12.0, 27.0, 43.0, 17.0, 7.0]"
