u,i1,i2,hl,nl
236,,6696.0,,
237,,5006.0,,
238,,5006.0,,
239,,7655.0,,
240,,5006.0,,
241,,5168.0,,
242,,63.0,,
243,,1168.0,,
244,,800.0,,
245,,6276.0,,
246,,5006.0,,
247,,2683.0,,
248,,2683.0,,
249,,6906.0,,
250,,6270.0,,
251,,6270.0,,
252,,6270.0,,
253,,840.0,,
254,,840.0,,
255,,840.0,,
256,,6270.0,,
257,,6270.0,,
258,,6270.0,,
259,,2499.0,,
260,,5006.0,,
261,,6270.0,,
262,,332.0,,
263,,7655.0,,
264,,6906.0,,
265,,7655.0,,
266,,3184.0,,
267,,7449.0,,
268,,5006.0,,
269,,6270.0,,
270,,840.0,,
271,,4717.0,,
272,,2499.0,,
273,,6270.0,,
274,,5010.0,,
275,,5695.0,,
276,,2499.0,,
277,,840.0,,
278,,5006.0,,
279,,6906.0,,
280,,6270.0,,
281,,5006.0,,
282,,5010.0,,
283,,2499.0,,
284,,6906.0,,
285,,6270.0,,
286,,6270.0,,
287,,6270.0,,
288,,5010.0,,
289,,6270.0,,
290,,5010.0,,
291,,4717.0,,
292,,6270.0,,
293,,5010.0,,
294,,6270.0,,
295,,6276.0,,
296,,3184.0,,
297,,5010.0,,
298,,6270.0,,
299,,6270.0,,
300,,6270.0,,
301,,5006.0,,
302,,6270.0,,
303,,5010.0,,
304,,840.0,,
305,,5319.0,,
306,,2499.0,,
307,,2499.0,,
308,,840.0,,
309,,6270.0,,
310,,5006.0,,
311,,6270.0,,
312,,840.0,,
313,,840.0,,
314,,6270.0,,
315,,5010.0,,
316,,6270.0,,
317,,5010.0,,
318,,6270.0,,
319,,63.0,,
320,,3203.0,,
321,,3184.0,,
322,,2499.0,,
323,,5010.0,,
324,,2499.0,,
325,,4717.0,,
326,,6906.0,,
327,,5010.0,,
328,,6335.0,,
329,,840.0,,
330,,4717.0,,
331,,6270.0,,
332,,6270.0,,
333,,6270.0,,
334,,840.0,,
335,,2499.0,,
336,,840.0,,
337,,6906.0,,
338,,6906.0,,
339,,6270.0,,
340,,6906.0,,
341,,840.0,,
342,,1168.0,,
343,,2499.0,,
344,,6270.0,,
345,,332.0,,
346,,2499.0,,
347,,2683.0,,
348,,63.0,,
349,,4253.0,,
350,,800.0,,
351,,840.0,,
352,,2499.0,,
353,,5010.0,,
354,,6270.0,,
355,,5006.0,,
356,,7655.0,,
357,,335.0,,
358,,5010.0,,
359,,4717.0,,
360,,840.0,,
361,,840.0,,
362,,840.0,,
363,,5010.0,,
364,,6270.0,,
365,,840.0,,
366,,6270.0,,
367,,840.0,,
368,,6270.0,,
369,,6276.0,,
370,,6270.0,,
371,,6270.0,,
372,,5010.0,,
373,,2683.0,,
374,,840.0,,
375,,5010.0,,
376,,6906.0,,
377,,1910.0,,
378,,6270.0,,
379,,6270.0,,
380,,800.0,,
381,,2499.0,,
382,,5006.0,,
383,,6270.0,,
384,,335.0,,
385,,6270.0,,
386,,2499.0,,
387,,6270.0,,
388,,840.0,,
389,,2499.0,,
390,,6270.0,,
391,,6270.0,,
392,,6270.0,,
393,,6270.0,,
394,,6270.0,,
395,,7655.0,,
396,,2499.0,,
397,,6270.0,,
398,,6270.0,,
399,,2499.0,,
400,,6270.0,,
401,,5319.0,,
402,,2499.0,,
403,,6270.0,,
404,,5010.0,,
405,,6270.0,,
406,,6270.0,,
407,,6270.0,,
408,,6270.0,,
409,,6270.0,,
410,,6270.0,,
411,,6270.0,,
412,,6270.0,,
413,,2499.0,,
414,,6270.0,,
415,,6270.0,,
416,,840.0,,
417,,5006.0,,
418,,6270.0,,
419,,6270.0,,
420,,4717.0,,
421,,6270.0,,
422,,6270.0,,
423,,3203.0,,
424,,5319.0,,
425,,6270.0,,
426,,4717.0,,
427,,6270.0,,
428,,6270.0,,
429,,6270.0,,
430,,6270.0,,
431,,6270.0,,
432,,6270.0,,
433,,6270.0,,
434,,840.0,,
435,,6270.0,,
436,,6270.0,,
437,,6270.0,,
438,,6270.0,,
439,,840.0,,
440,,6270.0,,
441,,840.0,,
442,,6906.0,,
443,,6270.0,,
444,,6270.0,,
445,,6270.0,,
446,,6270.0,,
447,,2499.0,,
448,,6270.0,,
449,,6270.0,,
450,,6270.0,,
451,,6270.0,,
452,,7655.0,,
453,,4623.0,,
454,,2499.0,,
455,,800.0,,
456,,800.0,,
457,,5010.0,,
458,,7655.0,,
459,,840.0,,
460,,840.0,,
461,,5319.0,,
462,,3184.0,,
463,,5319.0,,
464,,6270.0,,
465,,6270.0,,
466,,840.0,,
467,,840.0,,
468,,6270.0,,
469,,6270.0,,
470,,2683.0,,
471,,6270.0,,
472,,2499.0,,
473,,4717.0,,
474,,6270.0,,
475,,6270.0,,
476,,840.0,,
477,,840.0,,
478,,6270.0,,
479,,3203.0,,
480,,800.0,,
481,,6335.0,,
482,,6270.0,,
483,,4717.0,,
484,,5006.0,,
485,,3203.0,,
486,,840.0,,
487,,6906.0,,
488,,840.0,,
489,,6906.0,,
490,,6270.0,,
491,,5010.0,,
492,,5010.0,,
493,,5010.0,,
494,,5010.0,,
495,,5010.0,,
496,,590.0,,
497,,6906.0,,
498,,7655.0,,
499,,3203.0,,
500,,5006.0,,
501,,5010.0,,
502,,5010.0,,
503,,800.0,,
504,,800.0,,
505,,840.0,,
506,,335.0,,
507,,6270.0,,
508,,2499.0,,
509,,840.0,,
510,,840.0,,
511,,3203.0,,
512,,3203.0,,
513,,840.0,,
514,,3203.0,,
515,,800.0,,
516,,2499.0,,
517,,2499.0,,
518,,840.0,,
519,,4717.0,,
520,,7655.0,,
521,,840.0,,
522,,840.0,,
523,,840.0,,
524,,840.0,,
525,,2499.0,,
526,,2499.0,,
527,,840.0,,
528,,840.0,,
529,,4717.0,,
530,,6270.0,,
531,,840.0,,
532,,3203.0,,
533,,800.0,,
534,,6270.0,,
535,,2683.0,,
536,,840.0,,
537,,840.0,,
538,,840.0,,
539,,840.0,,
540,,840.0,,
541,,5010.0,,
542,,5010.0,,
543,,2499.0,,
544,,840.0,,
545,,840.0,,
546,,1093.0,,
547,,840.0,,
548,,2499.0,,
549,,840.0,,
550,,840.0,,
551,,63.0,,
552,,63.0,,
553,,6270.0,,
554,,6270.0,,
555,,840.0,,
556,,6270.0,,
557,,840.0,,
558,,6270.0,,
559,,6270.0,,
560,,5180.0,,
561,,5006.0,,
562,,6270.0,,
563,,2499.0,,
564,,332.0,,
565,,6270.0,,
566,,840.0,,
567,,840.0,,
568,,6270.0,,
569,,6906.0,,
570,,5006.0,,
571,,6270.0,,
572,,2499.0,,
573,,5006.0,,
574,,5006.0,,
575,,6270.0,,
576,,840.0,,
577,,6270.0,,
578,,5006.0,,
579,,6270.0,,
580,,6270.0,,
581,,840.0,,
582,,6270.0,,
583,,6270.0,,
584,,4717.0,,
585,,840.0,,
586,,6270.0,,
587,,6906.0,,
588,,6270.0,,
589,,5010.0,,
590,,840.0,,
591,,5010.0,,
592,,6270.0,,
593,,5010.0,,
594,,5010.0,,
595,,6270.0,,
596,,5010.0,,
597,,2499.0,,
598,,6906.0,,
599,,5010.0,,
600,,840.0,,
601,,6270.0,,
602,,6270.0,,
603,,6270.0,,
604,,5319.0,,
605,,6270.0,,
606,,2499.0,,
607,,6270.0,,
608,,2499.0,,
609,,840.0,,
610,,5010.0,,
611,,6270.0,,
612,,6270.0,,
613,,840.0,,
614,,840.0,,
615,,840.0,,
616,,6270.0,,
617,,6270.0,,
618,,6270.0,,
619,,800.0,,
620,,840.0,,
621,,840.0,,
622,,840.0,,
623,,6906.0,,
624,,5319.0,,
625,,840.0,,
626,,840.0,,
627,,800.0,,
628,,840.0,,
629,,1168.0,,
630,,3184.0,,
631,,6270.0,,
632,,7655.0,,
633,,5006.0,,
634,,840.0,,
635,,840.0,,
636,,840.0,,
637,,840.0,,
638,,840.0,,
639,,6270.0,,
640,,6906.0,,
641,,2499.0,,
642,,6270.0,,
643,,6270.0,,
644,,2499.0,,
645,,2499.0,,
646,,5010.0,,
647,,6270.0,,
648,,840.0,,
649,,6270.0,,
650,,6270.0,,
651,,3184.0,,
652,,840.0,,
653,,840.0,,
654,,6270.0,,
655,,5010.0,,
656,,6270.0,,
657,,5010.0,,
658,,5010.0,,
659,,5010.0,,
660,,6270.0,,
661,,6270.0,,
662,,5010.0,,
663,,3203.0,,
664,,6270.0,,
665,,6270.0,,
666,,6270.0,,
667,,2499.0,,
668,,6270.0,,
669,,6270.0,,
670,,5010.0,,
671,,5010.0,,
672,,6270.0,,
673,,5319.0,,
674,,6270.0,,
675,,840.0,,
676,,6906.0,,
677,,840.0,,
678,,840.0,,
679,,5010.0,,
680,,6906.0,,
681,,840.0,,
682,,6270.0,,
683,,6270.0,,
684,,6270.0,,
685,,2683.0,,
686,,6270.0,,
687,,6270.0,,
688,,6270.0,,
689,,2499.0,,
690,,6270.0,,
691,,6270.0,,
692,,6270.0,,
693,,840.0,,
694,,6270.0,,
695,,6270.0,,
696,,840.0,,
697,,2499.0,,
698,,840.0,,
699,,4717.0,,
700,,5010.0,,
701,,5010.0,,
702,,6270.0,,
703,,840.0,,
704,,6906.0,,
705,,2499.0,,
706,,6270.0,,
707,,6270.0,,
708,,2499.0,,
709,,2499.0,,
710,,7655.0,,
711,,4717.0,,
712,,840.0,,
713,,7655.0,,
714,,6270.0,,
715,,6270.0,,
716,,2499.0,,
717,,5006.0,,
718,,840.0,,
719,,5006.0,,
720,,840.0,,
721,,840.0,,
722,,6270.0,,
723,,5006.0,,
724,,3203.0,,
725,,5010.0,,
726,,5010.0,,
727,,3184.0,,
728,,4253.0,,
729,,6270.0,,
730,,6270.0,,
731,,6270.0,,
732,,6270.0,,
733,,6270.0,,
734,,800.0,,
735,,3203.0,,
736,,6276.0,,
737,,840.0,,
738,,5010.0,,
739,,6270.0,,
740,,6270.0,,
741,,840.0,,
742,,2499.0,,
743,,63.0,,
744,,5006.0,,
745,,5006.0,,
746,,840.0,,
747,,840.0,,
748,,6270.0,,
749,,840.0,,
750,,6906.0,,
751,,5006.0,,
752,,2499.0,,
753,,840.0,,
754,,5006.0,,
755,,5010.0,,
756,,6270.0,,
757,,840.0,,
758,,840.0,,
759,,6270.0,,
760,,2499.0,,
761,,840.0,,
762,,2499.0,,
763,,6270.0,,
764,,840.0,,
765,,6270.0,,
766,,5010.0,,
767,,840.0,,
768,,840.0,,
769,,6270.0,,
770,,5010.0,,
771,,840.0,,
772,,6270.0,,
773,,2499.0,,
774,,6270.0,,
775,,800.0,,
776,,840.0,,
777,,5006.0,,
778,,7655.0,,
779,,6270.0,,
780,,7655.0,,
781,,6270.0,,
782,,840.0,,
783,,6270.0,,
784,,6270.0,,
785,,6270.0,,
786,,840.0,,
787,,6270.0,,
788,,2499.0,,
789,,6270.0,,
790,,5010.0,,
791,,6270.0,,
792,,6906.0,,
793,,6270.0,,
794,,2499.0,,
795,,840.0,,
796,,6906.0,,
797,,6270.0,,
798,,6270.0,,
799,,6270.0,,
800,,840.0,,
801,,6270.0,,
802,,6270.0,,
803,,2499.0,,
804,,6270.0,,
805,,6270.0,,
806,,6270.0,,
807,,5010.0,,
808,,6270.0,,
809,,6270.0,,
810,,6270.0,,
811,,6270.0,,
812,,5010.0,,
813,,6270.0,,
814,,840.0,,
815,,840.0,,
816,,2499.0,,
817,,6270.0,,
818,,840.0,,
819,,6906.0,,
820,,840.0,,
821,,6270.0,,
822,,6270.0,,
823,,5010.0,,
824,,332.0,,
825,,840.0,,
826,,840.0,,
827,,2499.0,,
828,,6335.0,,
829,,6276.0,,
830,,5010.0,,
831,,800.0,,
832,,2683.0,,
833,,4717.0,,
834,,840.0,,
835,,6270.0,,
836,,2499.0,,
837,,6270.0,,
838,,6270.0,,
839,,6270.0,,
840,,6270.0,,
841,,2499.0,,
842,,5006.0,,
843,,6270.0,,
844,,6270.0,,
845,,2499.0,,
846,,6335.0,,
847,,6270.0,,
848,,5006.0,,
849,,6270.0,,
850,,6270.0,,
851,,5006.0,,
852,,5006.0,,
853,,5006.0,,
854,,2499.0,,
855,,6270.0,,
856,,3203.0,,
857,,5006.0,,
858,,5006.0,,
859,,6270.0,,
860,,3203.0,,
861,,5006.0,,
862,,6270.0,,
863,,5010.0,,
864,,6270.0,,
865,,6906.0,,
866,,6270.0,,
867,,6270.0,,
868,,6270.0,,
869,,6270.0,,
870,,2499.0,,
871,,6270.0,,
872,,6270.0,,
873,,6270.0,,
874,,5006.0,,
875,,2499.0,,
876,,6270.0,,
877,,2499.0,,
878,,6270.0,,
879,,6270.0,,
880,,5006.0,,
881,,2499.0,,
882,,6270.0,,
883,,6270.0,,
884,,840.0,,
885,,5010.0,,
886,,6270.0,,
887,,6906.0,,
888,,3203.0,,
889,,6270.0,,
890,,6270.0,,
891,,6270.0,,
892,,2499.0,,
893,,840.0,,
894,,6906.0,,
895,,6270.0,,
896,,6270.0,,
897,,6270.0,,
898,,6270.0,,
899,,5006.0,,
900,,3184.0,,
901,,800.0,,
902,,800.0,,
903,,3184.0,,
904,,6906.0,,
905,,3203.0,,
906,,5006.0,,
907,,800.0,,
908,,4717.0,,
909,,2683.0,,
910,,6270.0,,
911,,6270.0,,
912,,6270.0,,
913,,6270.0,,
914,,5010.0,,
915,,6270.0,,
916,,6270.0,,
917,,6270.0,,
918,,840.0,,
919,,6906.0,,
920,,6270.0,,
921,,6270.0,,
922,,2683.0,,
923,,6270.0,,
924,,6270.0,,
925,,6270.0,,
926,,800.0,,
927,,6270.0,,
928,,6270.0,,
929,,1093.0,,
930,,6906.0,,
931,,800.0,,
932,,2499.0,,
933,,6906.0,,
934,,6906.0,,
935,,6270.0,,
936,,840.0,,
937,,7655.0,,
938,,2499.0,,
939,,6270.0,,
940,,2683.0,,
941,,2499.0,,
942,,7655.0,,
943,,6270.0,,
944,,6270.0,,
945,,6270.0,,
946,,5010.0,,
947,,6270.0,,
948,,5006.0,,
949,,840.0,,
950,,2499.0,,
951,,840.0,,
952,,840.0,,
953,,6270.0,,
954,,6270.0,,
955,,6270.0,,
956,,6270.0,,
957,,6270.0,,
958,,6270.0,,
959,,6270.0,,
960,,5010.0,,
961,,6270.0,,
962,,6270.0,,
963,,5006.0,,
964,,840.0,,
965,,6270.0,,
966,,6270.0,,
967,,6906.0,,
968,,6270.0,,
969,,6270.0,,
970,,840.0,,
971,,840.0,,
972,,2499.0,,
973,,840.0,,
974,,2499.0,,
975,,5006.0,,
976,,6270.0,,
977,,5010.0,,
978,,5006.0,,
979,,5010.0,,
980,,7655.0,,
981,,5010.0,,
982,,6906.0,,
983,,840.0,,
984,,840.0,,
985,,6270.0,,
986,,840.0,,
987,,6270.0,,
988,,840.0,,
989,,840.0,,
990,,6270.0,,
991,,2499.0,,
992,,5010.0,,
993,,6270.0,,
994,,6270.0,,
995,,840.0,,
996,,840.0,,
997,,840.0,,
998,,840.0,,
999,,2499.0,,
