,0,1,2,3,4,5,6,7,8,9,i1,i2,hl,nl
294,361,3078,397,2820,416,2300,1252,740,303,3102,,6270,,
295,4446,740,4091,4177,647,903,297,2549,4894,4390,,6276,,
296,4446,4783,740,4827,2,1653,1984,903,4814,297,,3184,,
297,4446,4177,647,2756,1646,648,2549,679,3732,8,,5010,,
298,2274,361,1751,4581,2125,786,1667,3314,3102,1646,,6270,,
299,361,772,2470,397,3432,3367,1715,2203,3883,145,,6270,,
300,30,3459,4757,2050,172,1055,4091,4106,2095,3092,,6270,,
301,3078,2274,3675,3165,4783,3018,3685,708,1014,4535,,5006,,
303,4446,708,4675,2274,4245,18,4270,4533,416,4926,,5010,,
304,3551,4945,2549,3939,193,4836,2674,2377,37,1854,,840,,
305,3888,3131,3719,4877,2912,883,4656,339,1096,1715,,5319,,
306,1485,2280,2274,916,2681,4553,2050,2639,320,4302,,2499,,
307,2317,1357,62,361,4096,416,3282,740,4270,902,,2499,,
308,125,181,1879,276,923,3421,1065,4194,505,3472,,840,,
309,3510,740,3624,1981,2970,495,145,484,301,4342,,6270,,
310,4446,4783,740,4177,647,1984,2756,908,1646,1477,,5006,,
311,4270,960,3103,3509,241,3459,3888,428,397,361,,6270,,
312,4642,882,4091,1252,80,2755,2162,2196,2051,4533,,840,,
313,4783,1984,3551,4945,4782,193,4493,3990,2949,2377,,840,,
314,3057,4128,37,416,1574,3314,3083,1190,2021,4106,,6270,,
315,4446,4783,740,4091,3300,647,1984,2756,983,1646,,5010,,
316,361,266,2468,945,300,1091,2551,2102,427,2311,,6270,,
317,740,983,125,2663,416,2454,3314,4642,1846,145,,5010,,
318,1646,4005,4131,2970,2522,953,3781,740,4814,162,,6270,,
319,740,2988,4642,617,505,882,3565,4501,3282,116,,63,,
320,571,4177,361,3164,37,3314,4446,1545,18,1460,,3203,,
321,4446,4783,740,4827,647,357,903,4814,3037,1197,,3184,,
322,2251,3271,711,268,34,509,1428,4683,647,1252,,2499,,
323,276,112,2970,2178,361,240,2681,3154,3452,116,,5010,,
324,4783,181,2274,2830,4642,711,3660,1287,4986,827,,2499,,
325,3314,1062,4106,4557,495,240,4177,2663,112,1615,,4717,,
326,4446,740,4091,4177,3300,908,3813,648,4336,2549,,6906,,
327,2549,2459,62,361,1835,1162,3243,4470,3078,397,,5010,,
328,647,3813,1646,786,648,4336,193,708,238,2949,,6335,,
329,740,145,3192,4327,276,127,4599,866,131,2848,,840,,
330,708,3885,3715,4642,630,3564,1270,240,1087,1069,,4717,,
331,4839,1646,2072,2083,72,682,2194,2,3939,4565,,6270,,
332,1646,37,4527,1269,1951,437,1455,4720,339,3432,,6270,,
333,3459,4245,14,72,1252,1218,1646,2682,928,361,,6270,,
334,4642,4656,4637,4131,3974,3930,711,3888,3564,1252,,840,,
335,740,3813,866,2549,4955,125,238,2949,2256,2943,,2499,,
336,297,1690,4782,2848,193,708,125,238,4880,839,,840,,
337,740,4091,4177,3300,648,4336,88,3732,986,4491,,6906,,
338,4091,2549,1601,2949,2377,4793,532,4683,284,4642,,6906,,
339,4683,276,361,1190,4005,145,2697,3459,107,2970,,6270,,
340,361,1404,9,740,3330,3206,2664,3122,85,2355,,6906,,
341,647,983,125,2949,2528,1008,2274,2988,1854,4642,,840,,
342,1911,4760,2198,3826,3201,4177,3497,453,3095,1698,,1168,,
343,2549,1605,2949,3885,2274,3715,4506,2968,2008,2063,,2499,,
344,4683,2439,2256,3271,303,3652,4760,3282,2663,112,,6270,,
345,1646,3810,1057,125,2949,1758,1519,4836,586,1740,,332,,
346,2549,3143,4836,4270,3335,21,2639,3083,704,2459,,2499,,
347,4752,4270,2773,4757,3932,3459,1332,647,882,4642,,2683,,
348,1118,4783,740,4091,647,357,3551,4026,3037,767,,63,,
349,4783,4177,647,2756,2220,88,193,1755,3732,708,,4253,,
350,3189,2260,2434,3026,1493,2500,1129,4642,4827,2021,,800,,
351,2088,554,1715,708,647,1190,3565,117,2549,2274,,840,,
352,181,2274,2639,2773,505,4338,3165,3261,3885,1373,,2499,,
353,125,3335,276,62,266,240,839,2280,4493,3046,,5010,,
355,4783,647,1252,1984,903,3813,767,648,437,4782,,5006,,
356,1646,648,2549,4894,193,2949,14,2280,4270,4475,,7655,,
357,617,3888,116,2999,4501,680,361,3640,250,1175,,335,,
358,2549,2988,112,648,4767,3057,4881,4106,3885,1244,,5010,,
359,4783,4091,4177,648,2816,2549,708,125,413,1740,,4717,,
360,4836,4615,3198,3019,1288,361,3078,2300,2833,2274,,840,,
361,740,4091,357,1984,786,2549,2848,324,2220,193,,840,,
362,2549,4642,989,882,4752,2377,4270,2610,740,4069,,840,,
363,3375,2356,1715,315,3072,1679,4642,2610,4683,2638,,5010,,
365,2549,708,3102,1854,3198,4642,630,3424,3873,4131,,840,,
367,2549,14,2377,2274,3715,2639,1995,1218,4333,2666,,840,,
369,1118,4446,3823,4783,740,3300,2,647,1984,903,,6276,,
370,3883,772,3083,2691,2470,4910,69,4964,3479,2796,,6270,,
371,2300,4245,4683,3813,4096,137,4398,3372,1091,3564,,6270,,
372,4091,2549,2820,18,2222,4043,4844,2633,2138,4208,,5010,,
373,4446,4783,740,4091,4177,2,1653,1984,983,648,,2683,,
374,647,3939,4836,2280,4954,2274,37,674,4698,4337,,840,,
375,1711,4683,4642,361,3206,740,2890,3625,3261,1844,,5010,,
376,2549,4918,2949,14,2155,3685,4245,4096,3715,3198,,6906,,
377,2274,4245,2639,4642,361,397,62,3670,4847,3881,,1910,,
379,1646,3102,1918,439,260,1880,66,1952,1684,361,,6270,,
380,1338,3102,3212,1984,4349,3928,1129,1341,3510,361,,800,,
381,647,786,4945,1357,193,3704,4918,1556,181,2377,,2499,,
382,4783,4177,3300,2,647,357,2756,786,1601,6,,5006,,
383,3102,3715,4683,2773,2987,1752,3509,740,3138,4961,,6270,,
384,4642,4457,4989,3914,3564,2215,4446,3685,1522,3041,,335,,
385,3459,4064,276,2210,3108,2377,14,3308,268,3237,,6270,,
386,437,2848,125,2949,3885,1711,4880,4689,4096,4303,,2499,,
387,1646,4760,1740,2730,1684,3781,3510,2274,2750,145,,6270,,
388,2280,2377,1715,2274,23,157,193,2549,4578,361,,840,,
389,1252,2848,324,1128,2949,3510,4270,807,588,3198,,2499,,
390,2949,3030,268,3095,920,1785,989,98,69,276,,6270,,
391,740,98,361,3226,4082,4734,3557,666,62,3613,,6270,,
392,1647,4645,1129,3210,1611,2533,1369,3459,3146,4572,,6270,,
394,2274,953,1129,4005,4989,4310,3271,837,2101,113,,6270,,
395,4270,2504,1178,1341,2549,1089,1184,4745,2317,1254,,7655,,
396,4140,3282,2633,3424,4501,927,2970,62,4690,2684,,2499,,
397,4270,1720,2536,339,3713,182,203,1269,105,3314,,6270,,
398,3814,4005,2096,4126,989,2532,3121,1646,3226,1456,,6270,,
399,740,4177,983,193,2949,839,2280,3102,3198,4204,,2499,,
400,648,4245,3282,2887,416,4814,2924,56,3058,4286,,6270,,
401,4270,4642,1479,945,1103,4501,3282,2784,112,1712,,5319,,
402,2274,3768,2848,3432,4501,3046,1269,4683,1752,2401,,2499,,
403,648,2377,4270,21,3421,3085,145,4126,112,2970,,6270,,
404,3861,3413,3034,3024,1270,205,2409,2549,2912,1683,,5010,,
405,4005,932,361,3813,569,2970,4760,2210,945,484,,6270,,
406,1252,2949,361,2968,4005,3078,145,239,989,1921,,6270,,
407,740,2949,4683,2586,3083,361,3652,1458,112,4961,,6270,,
408,740,4814,14,3888,416,3005,145,4049,1038,3259,,6270,,
409,1646,112,114,3372,1921,4865,2311,4683,648,3781,,6270,,
410,297,4945,3341,416,4005,1611,4049,3868,3109,1409,,6270,,
412,4091,1034,3314,4005,34,1611,3479,4814,2949,361,,6270,,
413,1252,2146,2136,1048,3228,4573,3732,591,786,2511,,2499,,
414,655,1764,2274,3510,341,2608,88,740,3403,2697,,6270,,
415,4091,2274,145,1103,4501,4064,3862,1683,203,182,,6270,,
416,920,2347,2664,276,4501,266,1184,2158,112,181,,840,,
