,0,1,2,3,4,5,6,7,8,9,i1,i2,nl
31,145,4793,2462,193,4134,3102,4960,2890,2773,2951,,,"[274.2, 12.0, 15.0, 18.0, 32.0, 22.0, 12.0]"
32,169,4270,4929,1755,3509,3459,4577,4642,3421,209,,,"[54.6, 7.0, 0.0, 10.0, 2.0, 14.0, 0.0]"
33,3314,4193,1601,301,89,1437,4245,18,1176,1253,,,"[262.9, 23.0, 95.0, 6.0, 6.0, 40.0, 9.0]"
34,4793,3685,3066,2784,207,4177,2454,1682,2139,617,,,"[274.2, 12.0, 15.0, 18.0, 32.0, 22.0, 12.0]"
35,1142,2639,4945,3685,145,4814,1007,3590,2251,1455,,,"[279.7, 15.0, 9.0, 35.0, 28.0, 15.0, 10.0]"
36,3198,495,15,874,3048,3083,3282,332,1681,3210,,,"[274.2, 12.0, 15.0, 18.0, 32.0, 22.0, 12.0]"
37,1818,269,2988,3217,3405,855,4019,308,2188,1276,,,"[97.4, 2.0, 9.0, 5.0, 28.0, 2.0, 1.0]"
38,769,588,10,4561,2210,708,4752,532,4091,505,,,"[274.2, 12.0, 15.0, 18.0, 32.0, 22.0, 12.0]"
39,403,1281,320,191,1164,1621,239,1437,630,4665,,,"[155.2, 5.0, 61.0, 10.0, 6.0, 8.0, 9.0]"
40,4642,1178,1755,4091,4911,3424,4961,1184,191,145,,,"[272.2, 22.0, 10.0, 20.0, 50.0, 42.0, 3.0]"
41,930,2088,3822,4393,4470,4207,98,4261,2688,2111,,,"[51.3, 4.0, 15.0, 0.0, 1.0, 2.0, 1.0]"
42,145,357,2063,246,193,3282,1211,362,1601,3432,,,"[272.2, 22.0, 10.0, 20.0, 50.0, 42.0, 3.0]"
43,4043,938,1253,99,4828,104,3439,125,740,3898,,,"[50.3, 2.0, 22.0, 0.0, 0.0, 1.0, 2.0]"
44,866,361,1287,2439,3652,1984,708,3459,617,654,,,"[97.4, 2.0, 9.0, 5.0, 28.0, 2.0, 1.0]"
45,2349,1818,3113,4338,3685,617,2251,1122,1246,828,,,"[97.4, 2.0, 9.0, 5.0, 28.0, 2.0, 1.0]"
46,1517,4142,2575,397,109,2359,3740,2345,2667,1116,,,"[55.4, 0.0, 15.0, 14.0, 13.0, 0.0, 2.0]"
47,2780,284,357,708,1091,617,4194,1597,701,3102,,,"[164.7, 20.0, 10.0, 11.0, 0.0, 9.0, 3.0]"
48,1681,1196,4918,2377,3565,116,4396,276,209,3582,,,"[103.5, 4.0, 10.0, 13.0, 7.0, 4.0, 5.0]"
49,708,276,1951,4823,3314,356,803,484,2784,2773,,,"[41.9, 4.0, 9.0, 0.0, 3.0, 2.0, 1.0]"
50,648,3371,2689,3397,1475,3695,679,505,14,1970,,,"[47.2, 3.0, 1.0, 3.0, 4.0, 4.0, 1.0]"
51,586,3259,4177,3901,2612,301,2897,3940,2478,3509,,,"[144.7, 11.0, 32.0, 30.0, 3.0, 20.0, 6.0]"
52,3048,3630,4214,4683,107,3102,647,416,3164,4932,,,"[223.9, 8.0, 18.0, 10.0, 11.0, 15.0, 12.0]"
53,160,617,3652,193,4926,97,453,4039,708,648,,,"[22.5, 3.0, 0.0, 4.0, 1.0, 2.0, 0.0]"
54,4501,3571,1663,1567,4573,2125,132,3971,708,4757,,,"[1039.6, 70.0, 367.0, 25.0, 29.0, 138.0, 48.0]"
55,272,1095,1324,366,73,2294,1571,4743,4069,2970,,,"[19.9, 0.0, 7.0, 32.0, 1.0, 0.0, 1.0]"
56,4239,4491,2246,1404,75,3366,181,1075,2617,1220,,,"[58.6, 4.0, 15.0, 8.0, 3.0, 1.0, 2.0]"
57,276,3557,3459,361,4497,3652,4194,1698,2686,505,,,"[56.2, 1.0, 4.0, 4.0, 15.0, 1.0, 0.0]"
58,570,483,853,2355,4625,818,2545,1586,45,617,,,"[115.5, 2.0, 7.0, 4.0, 7.0, 1.0, 7.0]"
59,145,4292,10,4945,1522,361,217,453,4303,617,,,"[634.9, 40.0, 37.0, 18.0, 141.0, 19.0, 6.0]"
60,708,145,4290,2798,361,268,4961,2355,4907,2342,,,"[507.1, 45.0, 20.0, 27.0, 77.0, 73.0, 7.0]"
61,2646,276,145,484,411,193,1278,266,648,1896,,,"[281.3, 17.0, 13.0, 16.0, 39.0, 17.0, 7.0]"
62,3611,4245,3949,4340,2949,4826,2688,3571,3813,3307,,,"[658.2, 45.0, 151.0, 35.0, 24.0, 72.0, 29.0]"
63,1074,3483,3193,2460,361,4245,2342,1415,1521,2499,,,"[658.2, 45.0, 151.0, 35.0, 24.0, 72.0, 29.0]"
64,3453,98,3282,945,4642,688,3192,3519,1522,3905,,,"[89.2, 9.0, 22.0, 17.0, 5.0, 12.0, 2.0]"
65,10,3930,4738,532,2508,183,1667,361,4683,3078,,,"[79.5, 8.0, 16.0, 8.0, 2.0, 3.0, 2.0]"
66,112,98,2342,4568,647,4893,536,3282,4071,740,,,"[658.2, 45.0, 151.0, 35.0, 24.0, 72.0, 29.0]"
67,2545,972,1720,2739,2792,148,459,3859,1406,2866,,,"[46.2, 0.0, 1.0, 3.0, 3.0, 0.0, 3.0]"
68,882,960,3228,1592,4592,3501,112,952,125,1400,,,"[155.4, 12.0, 38.0, 17.0, 13.0, 22.0, 5.0]"
69,3901,4344,444,3300,361,416,3652,2604,321,1522,,,"[55.9, 7.0, 5.0, 18.0, 2.0, 14.0, 1.0]"
70,2478,4394,98,4481,2342,2176,4096,2353,4459,3660,,,"[108.0, 11.0, 26.0, 12.0, 4.0, 5.0, 3.0]"
71,4680,4723,239,3370,480,4096,45,4537,1879,2958,,,"[11.9, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0]"
72,2393,2912,2559,3728,3557,1478,1538,4778,1158,700,,,"[29.0, 1.0, 2.0, 4.0, 8.0, 0.0, 0.0]"
73,2210,4793,532,13,2118,4520,3598,3102,3607,191,,,"[116.7, 10.0, 5.0, 14.0, 9.0, 13.0, 2.0]"
74,276,4005,1287,2179,4793,2975,617,187,708,648,,,"[322.9, 19.0, 18.0, 19.0, 42.0, 23.0, 11.0]"
75,1611,2198,2158,1762,258,920,14,4822,193,3652,,,"[147.9, 13.0, 1.0, 26.0, 31.0, 23.0, 0.0]"
76,2311,740,3971,2274,519,125,234,4167,3410,3431,,,"[183.2, 3.0, 115.0, 5.0, 19.0, 6.0, 10.0]"
77,239,98,4981,157,185,312,3898,519,1809,72,,,"[35.9, 0.0, 13.0, 1.0, 5.0, 0.0, 2.0]"
78,125,740,2756,1946,4981,98,3660,1252,112,4071,,,"[102.4, 5.0, 44.0, 0.0, 4.0, 2.0, 5.0]"
80,2501,3068,1764,4257,2540,4506,2681,3262,80,2866,,,"[172.9, 8.0, 17.0, 6.0, 8.0, 6.0, 9.0]"
81,989,924,3498,116,4757,630,2756,62,2021,3063,,,"[84.2, 7.0, 25.0, 3.0, 4.0, 3.0, 2.0]"
82,1199,4675,203,1241,3730,499,4985,2274,3383,4051,,,"[35.8, 1.0, 25.0, 0.0, 1.0, 0.0, 2.0]"
83,4446,85,2533,945,1942,3314,1779,248,1173,2311,,,"[183.2, 3.0, 115.0, 5.0, 19.0, 6.0, 10.0]"
84,740,18,665,361,2058,2756,4723,1176,2207,945,,,"[524.5, 40.0, 195.0, 13.0, 12.0, 49.0, 24.0]"
85,2949,4340,4071,1646,4446,109,2653,116,1308,2721,,,"[91.6, 4.0, 37.0, 4.0, 7.0, 2.0, 5.0]"
86,2274,1854,4987,4894,4501,4757,816,3099,1200,112,,,"[36.5, 0.0, 16.0, 0.0, 3.0, 0.0, 2.0]"
87,203,2274,1646,2468,3847,288,1557,6,2304,1121,,,"[48.3, 0.0, 35.0, 5.0, 2.0, 0.0, 3.0]"
88,397,3781,1522,2516,1983,3183,3424,1517,322,1711,,,"[135.9, 7.0, 23.0, 50.0, 4.0, 3.0, 7.0]"
89,1020,288,2300,2311,203,2905,147,2444,3503,125,,,"[58.3, 0.0, 49.0, 0.0, 2.0, 0.0, 4.0]"
90,1646,1171,2756,2049,3063,583,4987,2533,2530,98,,,"[221.0, 5.0, 119.0, 0.0, 2.0, 11.0, 10.0]"
91,2119,4797,827,3564,2395,3383,2549,2468,2484,338,,,"[154.2, 0.0, 145.0, 0.0, 0.0, 0.0, 13.0]"
92,391,72,1209,98,609,809,2532,4789,1984,4332,,,"[306.0, 18.0, 105.0, 3.0, 13.0, 23.0, 16.0]"
93,3018,2340,4743,2887,465,3072,348,2238,2368,467,,,"[14.9, 0.0, 6.0, 12.0, 1.0, 0.0, 1.0]"
94,3996,2514,4742,336,3444,1037,511,4493,1995,2273,,,"[8.7, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
95,4954,4436,4006,3820,4446,3609,3715,1711,3267,125,,,"[131.2, 1.0, 63.0, 20.0, 24.0, 1.0, 5.0]"
96,3483,470,182,4601,3710,1684,1071,1472,3290,4930,,,"[154.8, 11.0, 42.0, 1.0, 3.0, 22.0, 6.0]"
97,527,4332,973,4916,239,2999,2342,1359,1960,1854,,,"[11.9, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0]"
98,72,300,114,989,1121,1765,1253,3783,3229,68,,,"[84.1, 0.0, 42.0, 0.0, 0.0, 0.0, 4.0]"
99,135,4118,127,105,240,80,708,788,3654,1715,,,"[156.2, 5.0, 4.0, 0.0, 5.0, 1.0, 9.0]"
100,3689,80,3859,3908,2880,1522,459,3424,1695,1142,,,"[46.1, 1.0, 0.0, 3.0, 4.0, 1.0, 1.0]"
101,1569,1278,2639,4091,3068,3083,4738,3102,4140,3859,,,"[206.7, 14.0, 4.0, 29.0, 20.0, 22.0, 7.0]"
102,2454,193,598,1106,647,387,191,1254,4297,586,,,"[301.1, 31.0, 11.0, 25.0, 22.0, 29.0, 7.0]"
103,3183,1751,1665,3891,3866,2595,3259,1400,2621,2304,,,"[58.5, 2.0, 26.0, 16.0, 6.0, 1.0, 2.0]"
104,945,1646,4757,3237,2342,2819,3459,4481,4026,1690,,,"[105.5, 6.0, 33.0, 1.0, 2.0, 12.0, 5.0]"
105,416,3989,145,357,647,4535,4303,3974,1835,3335,,,"[22.5, 3.0, 0.0, 4.0, 1.0, 2.0, 0.0]"
106,361,647,4333,2833,2342,98,416,3647,4783,554,,,"[170.1, 13.0, 43.0, 0.0, 7.0, 14.0, 7.0]"
107,193,2377,3102,484,4642,416,2890,10,2499,1611,,,"[36.0, 3.0, 0.0, 2.0, 6.0, 5.0, 0.0]"
108,2738,4501,2749,3674,3320,4514,367,95,945,3063,,,"[16.1, 1.0, 7.0, 0.0, 0.0, 2.0, 0.0]"
109,3261,4675,4557,2274,4677,4064,645,2072,300,4446,,,"[61.8, 0.0, 42.0, 7.0, 0.0, 0.0, 5.0]"
110,2375,827,4106,2280,2468,4675,2820,3216,1921,1918,,,"[58.3, 0.0, 49.0, 0.0, 2.0, 0.0, 4.0]"
111,1984,361,664,895,4570,4088,2525,3441,3660,2508,,,"[268.0, 22.0, 45.0, 14.0, 18.0, 29.0, 8.0]"
112,416,648,64,1856,4308,4333,3652,1230,1084,4683,,,"[54.6, 7.0, 0.0, 10.0, 2.0, 14.0, 0.0]"
113,125,203,2468,945,879,3898,3480,1751,609,2949,,,"[306.2, 8.0, 193.0, 2.0, 3.0, 23.0, 21.0]"
114,80,708,4899,130,1106,2489,3322,4005,3198,297,,,"[46.2, 0.0, 1.0, 3.0, 3.0, 0.0, 3.0]"
115,1946,98,1619,1911,3483,1854,234,125,72,62,,,"[160.1, 6.0, 52.0, 11.0, 5.0, 3.0, 9.0]"
116,1128,2608,647,20,2975,2949,1586,3650,3510,3498,,,"[150.7, 11.0, 29.0, 6.0, 5.0, 11.0, 6.0]"
117,839,1464,3626,2342,98,708,4960,4352,3164,4683,,,"[150.7, 11.0, 29.0, 6.0, 5.0, 11.0, 6.0]"
118,2740,3201,2139,953,210,4344,1601,2377,4039,2105,,,"[112.5, 4.0, 11.0, 14.0, 34.0, 4.0, 1.0]"
119,1681,882,702,647,361,902,453,4601,4126,4005,,,"[150.7, 11.0, 29.0, 6.0, 5.0, 11.0, 6.0]"
120,4177,647,1684,3352,2355,488,704,2442,238,24,,,"[150.7, 11.0, 29.0, 6.0, 5.0, 11.0, 6.0]"
121,3704,3072,4211,2523,3901,3322,4836,122,2639,2978,,,"[36.6, 3.0, 6.0, 20.0, 2.0, 1.0, 1.0]"
122,2480,1038,361,3164,2,882,2412,4793,193,803,,,"[70.8, 8.0, 2.0, 11.0, 8.0, 17.0, 0.0]"
123,2017,98,617,362,361,4140,1854,2949,3565,3102,,,"[150.7, 11.0, 29.0, 6.0, 5.0, 11.0, 6.0]"
124,1085,4888,4005,4738,3367,2247,145,983,4396,4912,,,"[2.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
125,2280,3564,2311,4656,3657,2203,3336,4167,1893,3480,,,"[79.6, 0.0, 56.0, 0.0, 1.0, 0.0, 6.0]"
126,3259,4683,3045,647,4140,3676,1458,1337,2499,361,,,"[337.1, 14.0, 25.0, 19.0, 45.0, 6.0, 12.0]"
127,4683,4814,1374,4535,1984,297,2118,361,532,145,,,"[356.4, 25.0, 19.0, 28.0, 20.0, 47.0, 14.0]"
128,2086,2895,3917,2639,2887,1333,4986,3071,4995,113,,,"[147.8, 5.0, 7.0, 49.0, 5.0, 2.0, 8.0]"
129,125,2706,3164,62,2217,2207,4734,3211,882,3685,,,"[225.1, 23.0, 67.0, 1.0, 4.0, 44.0, 7.0]"
130,786,2289,2820,2905,3324,2280,4106,3581,1921,32,,,"[38.7, 0.0, 38.0, 1.0, 0.0, 0.0, 3.0]"
131,361,181,4642,708,3613,2478,2342,4910,397,217,,,"[85.6, 8.0, 8.0, 1.0, 1.0, 16.0, 2.0]"
132,610,1824,1475,4198,2352,2828,4245,1867,4140,3307,,,"[65.8, 7.0, 15.0, 0.0, 3.0, 12.0, 2.0]"
133,4718,532,4396,2342,2179,453,4642,2200,505,3041,,,"[348.9, 10.0, 11.0, 13.0, 15.0, 5.0, 21.0]"
134,2342,112,1601,532,4005,361,4017,4894,4890,4053,,,"[1466.3, 111.0, 319.0, 46.0, 182.0, 178.0, 37.0]"
135,2957,268,909,4275,3475,200,3759,3397,4642,1753,,,"[210.2, 20.0, 16.0, 7.0, 14.0, 41.0, 6.0]"
136,4793,1522,116,361,284,135,1458,4639,2780,2100,,,"[145.8, 12.0, 2.0, 0.0, 7.0, 5.0, 5.0]"
137,4270,3390,3939,676,3462,2548,3459,4642,4929,373,,,"[54.6, 7.0, 0.0, 10.0, 2.0, 14.0, 0.0]"
138,2274,2342,4829,1252,892,2075,287,3526,1646,4828,,,"[78.3, 0.0, 38.0, 6.0, 4.0, 0.0, 6.0]"
139,4106,4446,3035,3320,2820,114,2206,2280,4954,3085,,,"[56.7, 3.0, 37.0, 0.0, 0.0, 2.0, 3.0]"
140,2454,4642,1755,2404,3204,3209,2313,2210,4074,4814,,,"[170.5, 15.0, 5.0, 14.0, 5.0, 31.0, 5.0]"
141,2280,2613,2008,4064,1628,1812,1862,203,2132,1952,,,"[52.1, 0.0, 48.0, 0.0, 0.0, 0.0, 4.0]"
142,772,2468,3480,786,2206,4511,203,1955,4045,4106,,,"[154.2, 0.0, 145.0, 0.0, 0.0, 0.0, 13.0]"
143,160,647,1113,4907,4683,2964,3262,885,496,3313,,,"[59.7, 10.0, 0.0, 0.0, 0.0, 4.0, 0.0]"
144,648,4642,3780,193,160,387,784,1632,900,647,,,"[377.4, 44.0, 7.0, 17.0, 27.0, 58.0, 4.0]"
145,4005,3510,731,2880,4783,4640,4593,10,2015,2355,,,"[436.4, 21.0, 29.0, 18.0, 63.0, 30.0, 14.0]"
146,2206,125,3491,4894,1253,4913,4656,1263,40,2232,,,"[19.7, 0.0, 10.0, 2.0, 3.0, 0.0, 0.0]"
147,4793,1740,4686,2355,4005,4245,4642,416,4783,1074,,,"[342.2, 7.0, 59.0, 24.0, 32.0, 3.0, 20.0]"
148,4783,837,205,3078,1075,1970,3198,4040,2,4005,,,"[441.4, 24.0, 21.0, 2.0, 24.0, 12.0, 21.0]"
149,3624,2274,4987,1253,4573,72,1646,4149,3660,203,,,"[119.3, 6.0, 69.0, 0.0, 3.0, 11.0, 7.0]"
150,98,1854,132,4656,3813,3510,240,145,3095,2769,,,"[47.2, 3.0, 14.0, 1.0, 5.0, 6.0, 1.0]"
151,1572,98,4400,2409,1943,4595,345,4366,1200,3314,,,"[47.2, 3.0, 14.0, 1.0, 5.0, 6.0, 1.0]"
152,4132,2632,2908,708,284,3685,3168,1253,973,1911,,,"[47.2, 3.0, 14.0, 1.0, 5.0, 6.0, 1.0]"
153,2638,4501,3267,2949,138,2499,4592,708,3847,647,,,"[47.2, 3.0, 14.0, 1.0, 5.0, 6.0, 1.0]"
154,4671,3704,1270,1324,1456,4743,272,31,3018,348,,,"[65.4, 5.0, 18.0, 55.0, 2.0, 2.0, 2.0]"
155,989,1854,179,1539,3564,116,4446,1003,3536,917,,,"[106.5, 5.0, 38.0, 2.0, 3.0, 9.0, 5.0]"
156,4642,2220,2499,4814,532,4333,193,1728,429,2975,,,"[100.9, 11.0, 2.0, 12.0, 11.0, 23.0, 0.0]"
157,1835,58,4642,137,3165,314,477,4683,361,2799,,,"[151.5, 23.0, 5.0, 5.0, 4.0, 48.0, 0.0]"
158,4561,3652,3102,986,3397,1254,647,4169,2251,731,,,"[345.0, 33.0, 13.0, 28.0, 16.0, 59.0, 10.0]"
159,2949,1864,2440,186,4501,894,2504,1554,3626,98,,,"[139.7, 10.0, 51.0, 3.0, 3.0, 16.0, 6.0]"
160,4986,3071,1270,1464,467,3955,3704,1456,2912,3018,,,"[36.6, 3.0, 6.0, 20.0, 2.0, 1.0, 1.0]"
161,4171,4197,1519,1611,284,88,361,2393,4091,1194,,,"[421.4, 35.0, 10.0, 31.0, 83.0, 59.0, 3.0]"
162,4206,1981,4270,3459,4344,4642,3372,882,928,2865,,,"[54.6, 7.0, 0.0, 10.0, 2.0, 14.0, 0.0]"
163,1253,3483,2210,72,1470,3781,2165,793,138,3971,,,"[217.1, 13.0, 75.0, 11.0, 6.0, 20.0, 10.0]"
164,3335,477,1667,3910,2149,1332,2458,3935,3164,569,,,"[54.6, 7.0, 0.0, 10.0, 2.0, 14.0, 0.0]"
165,297,266,193,361,3165,4760,2301,1522,2454,4411,,,"[88.7, 11.0, 4.0, 8.0, 6.0, 9.0, 0.0]"
166,3536,1074,593,484,708,276,4053,1556,1933,953,,,"[121.6, 5.0, 15.0, 0.0, 17.0, 2.0, 5.0]"
167,459,2898,3935,1412,80,193,2342,3207,1129,2538,,,"[121.6, 5.0, 15.0, 0.0, 17.0, 2.0, 5.0]"
168,647,730,2835,4932,1681,4683,4691,2991,2251,389,,,"[83.8, 8.0, 11.0, 4.0, 2.0, 5.0, 2.0]"
169,62,3810,146,125,4245,2319,2274,1474,930,1713,,,"[26.8, 1.0, 9.0, 0.0, 1.0, 0.0, 1.0]"
170,3341,3917,1571,4069,1752,204,4336,4748,2368,3704,,,"[65.4, 5.0, 18.0, 55.0, 2.0, 2.0, 2.0]"
171,2876,2958,4377,2478,2178,1867,1943,2821,1846,3127,,,"[94.6, 7.0, 27.0, 2.0, 3.0, 8.0, 3.0]"
172,3341,366,2294,1388,2340,3128,272,4069,1095,2970,,,"[19.9, 0.0, 7.0, 32.0, 1.0, 0.0, 1.0]"
173,1324,465,366,272,1388,3341,2294,2970,1095,3072,,,"[30.4, 0.0, 12.0, 49.0, 2.0, 0.0, 2.0]"
174,465,1388,4069,1324,366,2294,2970,4743,1095,3341,,,"[30.4, 0.0, 12.0, 49.0, 2.0, 0.0, 2.0]"
175,1184,98,3335,112,45,4665,62,4270,3397,3438,,,"[93.0, 9.0, 20.0, 11.0, 3.0, 18.0, 3.0]"
176,1388,366,3341,272,465,2294,2340,1095,2970,1324,,,"[30.4, 0.0, 12.0, 49.0, 2.0, 0.0, 2.0]"
177,465,1388,2294,3341,272,1095,4743,4835,1324,3128,,,"[30.4, 0.0, 12.0, 49.0, 2.0, 0.0, 2.0]"
178,1388,465,1324,348,272,3341,4069,155,2970,3704,,,"[30.4, 0.0, 12.0, 49.0, 2.0, 0.0, 2.0]"
179,3834,2280,3435,2613,4106,4749,827,1893,3383,2468,,,"[72.6, 0.0, 70.0, 0.0, 0.0, 0.0, 6.0]"
180,266,1088,4512,1602,2689,145,3685,4049,940,3421,,,"[78.9, 11.0, 0.0, 13.0, 2.0, 14.0, 0.0]"
181,2210,4665,3652,610,809,116,2511,1896,1091,1136,,,"[47.2, 4.0, 8.0, 4.0, 1.0, 9.0, 1.0]"
182,708,3102,2086,1287,4234,1611,4814,3781,458,2355,,,"[217.9, 24.0, 13.0, 23.0, 12.0, 27.0, 4.0]"
183,1854,37,4501,125,1984,4789,1646,276,882,114,,,"[174.0, 21.0, 49.0, 0.0, 0.0, 8.0, 4.0]"
184,1782,302,1951,10,3386,1374,20,4814,708,3935,,,"[30.7, 2.0, 4.0, 0.0, 0.0, 1.0, 1.0]"
185,740,1684,705,4446,1267,3543,1936,1646,1539,112,,,"[165.6, 8.0, 68.0, 11.0, 4.0, 6.0, 8.0]"
187,361,276,1429,866,4778,321,3757,1755,2773,3314,,,"[62.1, 5.0, 2.0, 5.0, 8.0, 10.0, 1.0]"
188,62,98,522,1864,4400,2636,2897,2125,37,323,,,"[54.8, 4.0, 16.0, 1.0, 6.0, 6.0, 1.0]"
189,1355,300,2949,1357,989,2342,2031,1764,555,3715,,,"[29.8, 0.0, 9.0, 0.0, 1.0, 0.0, 2.0]"
190,1437,475,125,4757,1263,816,1779,2470,2487,3661,,,"[90.0, 4.0, 49.0, 1.0, 5.0, 1.0, 5.0]"
191,3330,4501,4899,1911,3483,3472,3647,2632,663,2833,,,"[116.3, 5.0, 40.0, 3.0, 3.0, 10.0, 6.0]"
192,4489,373,357,1184,1651,3198,1626,3102,1189,145,,,"[359.1, 29.0, 5.0, 41.0, 51.0, 36.0, 6.0]"
193,9,2833,557,260,4804,3094,3312,301,391,2351,,,"[21.7, 0.0, 6.0, 0.0, 2.0, 0.0, 1.0]"
194,2220,2355,617,4338,3459,647,1240,484,1106,3510,,,"[1041.1, 24.0, 2.0, 48.0, 54.0, 11.0, 64.0]"
195,2949,4501,72,3660,793,4377,114,2638,705,4245,,,"[206.0, 8.0, 102.0, 5.0, 3.0, 17.0, 12.0]"
196,98,3431,519,3175,1076,4140,1684,2530,1080,4745,,,"[222.2, 12.0, 79.0, 8.0, 4.0, 24.0, 12.0]"
197,4091,2639,647,4140,986,1611,2188,27,3768,1494,,,"[275.6, 18.0, 32.0, 27.0, 52.0, 23.0, 5.0]"
198,2769,112,4446,1646,98,4006,1572,2949,3571,1253,,,"[401.7, 28.0, 198.0, 12.0, 7.0, 62.0, 19.0]"
199,3314,2342,3352,4537,1071,112,260,1501,3094,3861,,,"[132.6, 11.0, 32.0, 3.0, 4.0, 10.0, 5.0]"
200,3078,3337,708,3685,4493,2355,3424,193,1091,145,,,"[194.8, 2.0, 0.0, 0.0, 7.0, 1.0, 13.0]"
201,1281,1636,3260,1437,2638,2829,4245,4570,192,2037,,,"[401.7, 28.0, 198.0, 12.0, 7.0, 62.0, 19.0]"
203,2377,882,2352,4297,1970,361,3459,508,2975,1116,,,"[70.7, 11.0, 0.0, 2.0, 0.0, 24.0, 0.0]"
204,3510,1455,276,4005,2599,98,1391,882,1995,79,,,"[68.3, 6.0, 7.0, 4.0, 8.0, 6.0, 1.0]"
